pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,db_routing_correct,embedding_top1_margin,routing_tiebreak_used,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
99,61,e_commerce,e_commerce,customers_and_orders,False,True,0.054605,True,False,0,False,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C.gender, COUNT(O.order_id) FROM Customers AS C JOIN Orders AS O ON C.customer_id = O.customer_id GROUP BY C.gender ``` But since the Customers table is not in the provided schema, I cannot provide a valid answer.","SELECT C.gender, COUNT(O.order_id) FROM Customers AS C JOIN Orders AS O ON C.customer_id = O.customer_id GROUP BY C.gender ``` But since the Customers table is not in the provided schema, I cannot provide a valid answer."
100,62,e_commerce,e_commerce,customers_and_orders,False,True,0.049376,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id","SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id"
101,63,e_commerce,e_commerce,customers_and_orders,False,True,0.053074,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id","SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id"
102,64,e_commerce,e_commerce,e_commerce,True,True,0.110889,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number","SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number"
103,65,e_commerce,e_commerce,e_commerce,True,True,0.119638,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT i.invoice_status_code, i.invoice_date, s.shipment_date FROM Invoices i LEFT JOIN Shipments s ON i.invoice_number = s.invoice_number ORDER BY i.invoice_number","SELECT DISTINCT i.invoice_status_code, i.invoice_date, s.shipment_date FROM Invoices i LEFT JOIN Shipments s ON i.invoice_number = s.invoice_number ORDER BY i.invoice_number"
104,68,e_commerce,e_commerce,e_commerce,True,True,0.093185,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id","SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id"
105,69,e_commerce,e_commerce,e_commerce,True,True,0.085491,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT oi.order_item_status_code, s.shipment_tracking_number FROM Order_Items oi JOIN Shipment_Items si ON oi.order_item_id = si.order_item_id JOIN Shipments s ON si.shipment_id = s.shipment_id WHERE oi.order_item_status_code IS NOT NULL AND s.shipment_tracking_number IS NOT NULL","SELECT DISTINCT oi.order_item_status_code, s.shipment_tracking_number FROM Order_Items oi JOIN Shipment_Items si ON oi.order_item_id = si.order_item_id JOIN Shipments s ON si.shipment_id = s.shipment_id WHERE oi.order_item_status_code IS NOT NULL AND s.shipment_tracking_number IS NOT NULL"
106,84,e_commerce,customers_and_orders,customers_and_orders,False,False,0.018472,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT customer_name, customer_phone FROM Customers WHERE customer_phone LIKE '+12%'","SELECT customer_name, customer_phone FROM Customers WHERE customer_phone LIKE '+12%'"
107,85,e_commerce,customers_and_orders,customers_and_orders,False,False,0.030431,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT customer_name, customer_phone FROM Customers WHERE customer_phone LIKE '+12%'","SELECT customer_name, customer_phone FROM Customers WHERE customer_phone LIKE '+12%'"
108,86,e_commerce,customers_and_orders,customers_and_orders,False,False,0.067986,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT product_name FROM Products WHERE product_name LIKE '%Dell%',SELECT product_name FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,customers_and_orders,False,True,0.063335,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT product_size FROM Products WHERE product_name LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
110,94,e_commerce,e_commerce,customers_and_orders,False,True,0.029030,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT order_status_code, date_order_placed FROM Orders","SELECT order_status_code, date_order_placed FROM Orders"
111,95,e_commerce,e_commerce,customers_and_orders,False,True,0.012751,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT order_status_code, date_order_placed FROM Orders","SELECT order_status_code, date_order_placed FROM Orders"
112,96,e_commerce,customers_and_orders,customers_and_orders,False,False,0.030827,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT a.address_details, c.customer_address FROM Customers AS c JOIN Addresses AS a ON c.address_id = a.address_id WHERE a.address_details LIKE '%USA%' OR c.customer_address LIKE '%USA%'","SELECT a.address_details, c.customer_address FROM Customers AS c JOIN Addresses AS a ON c.address_id = a.address_id WHERE a.address_details LIKE '%USA%' OR c.customer_address LIKE '%USA%'"
113,97,e_commerce,customers_and_orders,customers_and_orders,False,False,0.025218,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT a.address_details, c.customer_address FROM Customers c JOIN Addresses a ON c.address_id = a.address_id","SELECT a.address_details, c.customer_address FROM Customers c JOIN Addresses a ON c.address_id = a.address_id"
114,112,e_commerce,e_commerce,customers_and_orders,False,True,0.042964,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(oi.order_item_id) > 3","SELECT DISTINCT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(oi.order_item_id) > 3"
115,113,e_commerce,e_commerce,customers_and_orders,False,True,0.048284,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(*) > 3","SELECT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(*) > 3"
116,114,e_commerce,e_commerce,e_commerce,True,True,0.061346,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2","SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2"
117,115,e_commerce,e_commerce,e_commerce,True,True,0.064863,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2","SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,e_commerce,True,True,0.077211,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,e_commerce,True,True,0.062267,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,bbc_channels,True,True,0.031935,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director),SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director)
121,122,bbc_channels,bbc_channels,bbc_channels,True,True,0.171683,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%',SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,tv_shows,False,True,0.016728,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,bbc_channels,True,True,0.032379,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING COUNT(*) > 1 )","SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING COUNT(*) > 1 )"
124,129,bbc_channels,bbc_channels,bbc_channels,True,True,0.099606,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name","SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name"
125,131,bbc_channels,bbc_channels,bbc_channels,True,True,0.064651,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula',SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula'
126,138,tv_shows,tv_shows,bbc_channels,False,True,0.016781,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT tv_show_name, Original_Airdate FROM tv_show","SELECT tv_show_name, Original_Airdate FROM tv_show"
127,140,tv_shows,tv_shows,bbc_channels,False,True,0.002279,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30,SELECT DISTINCT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30
128,141,tv_shows,tv_shows,bbc_channels,False,True,0.002599,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1
129,143,tv_shows,tv_shows,tv_shows,True,True,0.025319,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Affiliation, COUNT(*) as count FROM city_channel GROUP BY Affiliation","SELECT Affiliation, COUNT(*) as count FROM city_channel GROUP BY Affiliation"
130,146,tv_shows,tv_shows,tv_shows,True,True,0.046323,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC","SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC"
131,147,tv_shows,tv_shows,tv_shows,True,True,0.037993,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID","SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,tv_shows,True,True,0.004500,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter","SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter"
133,157,vehicle_driver,vehicle_driver,vehicle_rent,False,True,0.010576,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,vehicle_rent,False,True,0.026506,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.063732,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'"
136,162,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.057172,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'"
137,163,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.043591,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
138,164,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.019914,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
139,165,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.085600,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT d.Driver_ID) FROM driver d JOIN vehicle_driver vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012',SELECT COUNT(DISTINCT d.Driver_ID) FROM driver d JOIN vehicle_driver vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012'
140,166,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.062071,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012',SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012'
141,173,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.117012,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
142,174,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.082549,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
143,175,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.043617,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.042738,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
145,187,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.144815,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
146,188,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.119097,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
147,197,online_exams,online_exams,online_exams,True,True,0.099056,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database"""
148,198,online_exams,online_exams,online_exams,True,True,0.112207,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database"""
149,201,online_exams,online_exams,online_exams,True,True,0.085432,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Type_of_Question_Code, COUNT(*) as count FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code, COUNT(*) as count FROM Questions GROUP BY Type_of_Question_Code"
150,202,online_exams,online_exams,online_exams,True,True,0.032499,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
151,207,online_exams,online_exams,online_exams,True,True,0.128658,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as answer_count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY answer_count DESC","SELECT Student_Answer_Text, COUNT(*) as answer_count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY answer_count DESC"
152,208,online_exams,online_exams,online_exams,True,True,0.128673,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC","SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC"
153,209,online_exams,online_exams,online_exams,True,True,0.142777,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID"
154,210,online_exams,online_exams,online_exams,True,True,0.135138,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT s.First_Name, sa.Date_of_Answer FROM Student_Answers sa JOIN Students s ON sa.Student_ID = s.Student_ID","SELECT s.First_Name, sa.Date_of_Answer FROM Student_Answers sa JOIN Students s ON sa.Student_ID = s.Student_ID"
155,211,online_exams,online_exams,online_exams,True,True,0.157122,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT s.Email_Adress, sa.Date_of_Answer FROM Students AS s JOIN Student_Answers AS sa ON s.Student_ID = sa.Student_ID ORDER BY sa.Date_of_Answer DESC","SELECT s.Email_Adress, sa.Date_of_Answer FROM Students AS s JOIN Student_Answers AS sa ON s.Student_ID = sa.Student_ID ORDER BY sa.Date_of_Answer DESC"
156,212,online_exams,online_exams,online_exams,True,True,0.150629,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT S.Email_Adress, SA.Date_of_Answer FROM Student_Answers AS SA JOIN Students AS S ON SA.Student_ID = S.Student_ID ORDER BY SA.Date_of_Answer DESC","SELECT S.Email_Adress, SA.Date_of_Answer FROM Student_Answers AS SA JOIN Students AS S ON SA.Student_ID = S.Student_ID ORDER BY SA.Date_of_Answer DESC"
157,215,online_exams,online_exams,online_exams,True,True,0.108189,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT First_Name FROM Students WHERE Student_ID IN ( SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2 ),SELECT First_Name FROM Students WHERE Student_ID IN ( SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2 )
158,216,online_exams,online_exams,online_exams,True,True,0.084231,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT s.First_Name FROM Students s JOIN Student_Answers sa ON s.Student_ID = sa.Student_ID GROUP BY s.Student_ID HAVING COUNT(sa.Student_Answer_ID) >= 2,SELECT s.First_Name FROM Students s JOIN Student_Answers sa ON s.Student_ID = sa.Student_ID GROUP BY s.Student_ID HAVING COUNT(sa.Student_Answer_ID) >= 2
159,221,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.002176,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Gender_MFU, COUNT(*) as number_of_students FROM Students GROUP BY Gender_MFU","SELECT Gender_MFU, COUNT(*) as number_of_students FROM Students GROUP BY Gender_MFU"
160,14,soccer_3,soccer_3,soccer_3,True,True,0.095103,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,soccer_3,True,True,0.103841,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
162,22,soccer_3,soccer_3,soccer_3,True,True,0.195695,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC","SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC"
163,23,soccer_3,soccer_3,soccer_3,True,True,0.217659,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC","SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC"
164,26,soccer_3,soccer_3,soccer_3,True,True,0.052153,True,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,soccer_3,True,True,0.047441,True,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,soccer_3,True,True,0.113763,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.Name FROM club AS T1 LEFT JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Player_ID IS NULL,SELECT T1.Name FROM club AS T1 LEFT JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Player_ID IS NULL
167,33,soccer_3,soccer_3,soccer_3,True,True,0.103215,False,False,0,True,hard,gpt-5.2,hybrid,SELECT t1.Name FROM club AS t1 LEFT JOIN player AS t2 ON t1.Club_ID = t2.Club_ID WHERE t2.Player_ID IS NULL,SELECT t1.Name FROM club AS t1 LEFT JOIN player AS t2 ON t1.Club_ID = t2.Club_ID WHERE t2.Player_ID IS NULL
168,34,soccer_3,soccer_3,soccer_3,True,True,0.123961,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Earnings > 1400000 UNION SELECT Country FROM player WHERE Earnings < 1100000,SELECT Country FROM player WHERE Earnings > 1400000 UNION SELECT Country FROM player WHERE Earnings < 1100000
169,35,soccer_3,soccer_3,soccer_3,True,True,0.157861,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0
170,44,e_commerce,e_commerce,customers_and_orders,False,True,0.051017,True,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1,SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1
171,45,e_commerce,e_commerce,customers_and_orders,False,True,0.048361,True,False,0,True,hard,gpt-5.2,hybrid,"SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) UNION SELECT o.date_order_placed FROM Orders AS o JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY o.order_id, o.date_order_placed HAVING COUNT(oi.order_item_id) > 1","SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) UNION SELECT o.date_order_placed FROM Orders AS o JOIN Order_Items AS oi ON oi.order_id = o.order_id GROUP BY o.order_id, o.date_order_placed HAVING COUNT(oi.order_item_id) > 1"
