pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
112,96,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C4 , T1.C5 , T1.C6 FROM T1 WHERE T1.C5 = ""USA""","SELECT Customers.address_line_1 , Customers.town_city , Customers.county FROM Customers WHERE Customers.town_city = ""USA"""
113,97,e_commerce,e_commerce,,,False,0,True,"SELECT C2, C5, C6 FROM T1","SELECT customer_first_name, town_city, county FROM Customers"
114,112,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, T1.C6 FROM T1 WHERE T1.C4 > 3","SELECT Products.product_id, Products.product_description FROM Products WHERE Products.product_price > 3"
115,113,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, T1.C6 FROM T1 AS T1 JOIN T5 AS T2 ON T2.C21 = T1.C1 GROUP BY T1.C1 HAVING count(*) > 3","SELECT Products.product_id, Products.product_description FROM Products AS Products JOIN Shipment_Items AS Orders ON Orders.order_item_id = Products.product_id GROUP BY Products.product_id HAVING count(*) > 3"
116,114,e_commerce,e_commerce,,,False,3,False,"SELECT T1.C1 , T1.C16 FROM T1 JOIN T4 ON T4.C14 = T1.C1 JOIN T5 ON T5.C17 = T4.C12 JOIN T2 ON T2.C4 = T5.C18 GROUP BY T1.C1 HAVING COUNT(T2.C7) >= 2","SELECT Invoices.invoice_number , Invoices.shipment_date FROM Invoices JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id JOIN Orders ON Orders.order_id = Shipment_Items.order_item_id GROUP BY Invoices.invoice_number HAVING COUNT(Orders.date_order_placed) >= 2"
117,115,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C16 , T4.C12 FROM T4 JOIN T2 ON T4.C13 = T2.C4 GROUP BY T4.C12 HAVING COUNT(T4.C12) >= 2","SELECT Shipments.shipment_date , Shipments.shipment_id FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id GROUP BY Shipments.shipment_id HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C5 , T1.C4 FROM T1","SELECT Shipments.shipment_date , Shipments.shipment_tracking_number FROM Shipments"
119,117,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C12 , T3.C13 FROM T3","SELECT Shipments.shipment_tracking_number , Shipments.shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 ORDER BY T1.C10 DESC LIMIT 1,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1
121,122,bbc_channels,bbc_channels,,,False,0,True,SELECT COUNT(*) FROM T1 WHERE C5 LIKE '%bbc%',SELECT COUNT(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 ORDER BY T1.C10 DESC LIMIT 1,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 AS T1 JOIN T3 AS T3 ON T3.C13 = T1.C1 WHERE T3.C10 > 1","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year > 1"
124,129,bbc_channels,bbc_channels,,,False,0,True,"SELECT T1.C2, COUNT(T3.C9) FROM T1 INNER JOIN T3 ON T3.C13 = T1.C1 GROUP BY T1.C2","SELECT channel.Name, COUNT(program.Program_ID) FROM channel INNER JOIN program ON program.Channel_ID = channel.Channel_ID GROUP BY channel.Name"
125,131,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T3 AS T1 INNER JOIN T2 ON T1.C12 = T2.C6 INNER JOIN T1 AS T3 ON T1.C13 = T3.C1 WHERE T1.C11 = 'Dracula',SELECT director.Name FROM program AS channel INNER JOIN director ON channel.Director_ID = director.Director_ID INNER JOIN channel AS program ON channel.Channel_ID = program.Channel_ID WHERE channel.Title = 'Dracula'
126,138,tv_shows,tv_shows,,,False,0,True,"SELECT T1.C2, T1.C4 FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.C1 = T2.C7","SELECT tv_show.tv_show_name, tv_show.Next_show_name FROM tv_show AS tv_show INNER JOIN city_channel_tv_show AS city_channel_tv_show ON tv_show.tv_show_ID = city_channel_tv_show.tv_show_ID"
127,140,tv_shows,tv_shows,,,False,0,True,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T2.C9 > 150 OR T2.C9 < 30,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30
128,141,tv_shows,tv_shows,,,False,0,True,SELECT T1.C2 FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.C1 = T2.C8 ORDER BY T2.C9 DESC LIMIT 1,SELECT radio.Transmitter FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel_radio.Is_online DESC LIMIT 1
129,143,tv_shows,tv_shows,,,False,0,True,"SELECT T1.C5 , COUNT(T1.C1) FROM T1 JOIN T4 ON T4.C14 = T1.C1 GROUP BY T1.C5","SELECT city_channel.Affiliation , COUNT(city_channel.ID) FROM city_channel JOIN city_channel_tv_show ON city_channel_tv_show.City_channel_ID = city_channel.ID GROUP BY city_channel.Affiliation"
130,146,tv_shows,tv_shows,,,False,3,False,"SELECT T1.C2, T3.C5 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C9 WHERE T1.C2 = 'city' ORDER BY T3.C5 ASC","SELECT city_channel.City, city_channel_tv_show.Affiliation FROM city_channel INNER JOIN city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.City = 'city' ORDER BY city_channel_tv_show.Affiliation ASC"
131,147,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7, T2.C8, T1.C2 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C13 INNER JOIN T1 ON T3.C12 = T1.C1","SELECT radio.Transmitter, radio.Radio_MHz, city_channel.City FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7 , COUNT(T4.C15) FROM T2 JOIN T3 ON T2.C6 = T3.C13 JOIN T4 ON T3.C12 = T4.C15 GROUP BY T2.C7","SELECT radio.Transmitter , COUNT(city_channel_tv_show.City_channel_ID) FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel_tv_show ON city_channel_radio.City_channel_ID = city_channel_tv_show.City_channel_ID GROUP BY radio.Transmitter"
133,157,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT MAX(C5), AVG(C5) FROM T1 WHERE C2 = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Model = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT MAX(T1.C5), AVG(T1.C5) FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C6 = 'Zhuzhou'","SELECT MAX(vehicle.Power), AVG(vehicle.Power) FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Builder = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C4 , T1.C5 FROM T1 WHERE T1.C3 = ""1996""","SELECT vehicle.Top_Speed , vehicle.Power FROM vehicle WHERE vehicle.Build_Year = ""1996"""
136,162,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C4 , T1.C5 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C3 = ""1996""","SELECT vehicle.Top_Speed , vehicle.Power FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Build_Year = ""1996"""
137,163,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C3 , T1.C2 , T1.C6 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 INNER JOIN T2 ON T3.C12 = T2.C8","SELECT vehicle.Build_Year , vehicle.Model , vehicle.Builder FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID INNER JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID"
138,164,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C3 , T1.C2 , T1.C6 FROM T1","SELECT vehicle.Build_Year , vehicle.Model , vehicle.Builder FROM vehicle"
139,165,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT COUNT(T3.C12) FROM T1 AS T1 JOIN T3 ON T3.C13 = T1.C1 WHERE T1.C6 = ""2012""","SELECT COUNT(vehicle_driver.Driver_ID) FROM vehicle AS vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Builder = ""2012"""
140,166,vehicle_driver,vehicle_driver,,,False,0,True,SELECT COUNT(DISTINCT T3.C12) FROM T3 JOIN T1 ON T3.C13 = T1.C1 WHERE T1.C6 = '2012',SELECT COUNT(DISTINCT vehicle_driver.Driver_ID) FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Builder = '2012'
141,173,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C7 > 100 OR T1.C4 > 150,SELECT vehicle.Model FROM vehicle WHERE vehicle.Total_Production > 100 OR vehicle.Top_Speed > 150
142,174,vehicle_driver,vehicle_driver,,,False,1,True,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T1.C4 > 100 OR T1.C5 > 150,SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Top_Speed > 100 OR vehicle.Power > 150
143,175,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 WHERE T1.C2 LIKE '%DJ%'","SELECT vehicle.Model, vehicle.Build_Year FROM vehicle WHERE vehicle.Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,,,False,3,False,"SELECT T2.C9 , T1.C3 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C2 LIKE ""%DJ%""","SELECT driver.Name , vehicle.Build_Year FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Model LIKE ""%DJ%"""
145,187,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T2.C11, COUNT(*) FROM T3 AS T1 JOIN T2 ON T1.C13 = T2.C8 GROUP BY T2.C11","SELECT driver.Racing_Series, COUNT(*) FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY driver.Racing_Series"
146,188,vehicle_driver,vehicle_driver,,,False,1,True,"SELECT T3.C12, count(*) FROM T1 JOIN T3 ON T3.C13 = T1.C1 GROUP BY T3.C12","SELECT vehicle_driver.Driver_ID, count(*) FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY vehicle_driver.Driver_ID"
147,197,online_exams,online_exams,,,False,0,True,"SELECT T2.C5 , T2.C6 FROM T2 WHERE T2.C7 NOT LIKE ""Database""","SELECT Exams.Subject_Code , Exams.Exam_Date FROM Exams WHERE Exams.Exam_Name NOT LIKE ""Database"""
148,198,online_exams,online_exams,,,False,0,True,"SELECT C3, C2 FROM T1 WHERE C2 != ""Database""","SELECT Exam_Date, Subject_Code FROM Exams WHERE Subject_Code != ""Database"""
149,201,online_exams,online_exams,,,False,1,True,"SELECT T2.C5 , COUNT(*) FROM T2 JOIN T1 ON T2.C5 = T1.C1 GROUP BY T2.C5","SELECT Questions_in_Exams.Question_ID , COUNT(*) FROM Questions_in_Exams JOIN Questions ON Questions_in_Exams.Question_ID = Questions.Question_ID GROUP BY Questions_in_Exams.Question_ID"
150,202,online_exams,online_exams,,,False,0,True,"SELECT T2.C2 , COUNT(T1.C1) FROM T1 AS T1 JOIN T1 AS T2 ON T1.C1 = T2.C1 GROUP BY T2.C2","SELECT T2.Type_of_Question_Code , COUNT(Questions.Question_ID) FROM Questions AS Questions JOIN Questions AS T2 ON Questions.Question_ID = T2.Question_ID GROUP BY T2.Type_of_Question_Code"
151,207,online_exams,online_exams,,,False,0,True,SELECT T6.C25 FROM T6 WHERE T6.C22 IN ( SELECT T4.C13 FROM T4 WHERE T4.C12 IN ( SELECT T5.C18 FROM T5 WHERE T5.C16 IN ( SELECT T3.C10 FROM T3 WHERE T3.C11 IN ( SELECT T2.C7 FROM T2 WHERE T2.C8 = 'student' ) ) ) ) GROUP BY T6.C25 ORDER BY COUNT(T6.C25) DESC,SELECT Student_Assessments.Assessment FROM Student_Assessments WHERE Student_Assessments.Valid_Answer_ID IN ( SELECT Valid_Answers.Question_ID FROM Valid_Answers WHERE Valid_Answers.Valid_Answer_ID IN ( SELECT Student_Answers.Student_ID FROM Student_Answers WHERE Student_Answers.Exam_ID IN ( SELECT Questions_in_Exams.Exam_ID FROM Questions_in_Exams WHERE Questions_in_Exams.Question_ID IN ( SELECT Questions.Question_ID FROM Questions WHERE Questions.Type_of_Question_Code = 'student' ) ) ) ) GROUP BY Student_Assessments.Assessment ORDER BY COUNT(Student_Assessments.Assessment) DESC
152,208,online_exams,online_exams,,,False,0,True,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(C5) DESC,SELECT Gender_MFU FROM Students GROUP BY Gender_MFU ORDER BY COUNT(Gender_MFU) DESC
153,209,online_exams,online_exams,,,False,0,True,"SELECT T2.C10, T4.C17 FROM T2 JOIN T4 ON T2.C7 = T4.C16 JOIN T1 ON T4.C16 = T1.C1","SELECT Exams.Exam_Name, Student_Answers.Date_of_Answer FROM Exams JOIN Student_Answers ON Exams.Exam_ID = Student_Answers.Student_ID JOIN Students ON Student_Answers.Student_ID = Students.Student_ID"
154,210,online_exams,online_exams,,,False,0,True,"SELECT T1.C2 , T2.C9 FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.C1 = T2.C7","SELECT Students.First_Name , Exams.Exam_Date FROM Students AS Students INNER JOIN Exams AS Exams ON Students.Student_ID = Exams.Exam_ID"
155,211,online_exams,online_exams,,,False,0,True,"SELECT T1.C6 , T4.C17 FROM T4 JOIN T1 ON T4.C16 = T1.C1 ORDER BY T4.C17 DESC","SELECT Students.Email_Adress , Student_Answers.Date_of_Answer FROM Student_Answers JOIN Students ON Student_Answers.Student_ID = Students.Student_ID ORDER BY Student_Answers.Date_of_Answer DESC"
156,212,online_exams,online_exams,,,False,0,True,"SELECT T1.C6 , T2.C9 FROM T2 AS T2 JOIN T1 AS T1 ON T2.C7 = T1.C1 ORDER BY T2.C9 DESC","SELECT Students.Email_Adress , Exams.Exam_Date FROM Exams AS Exams JOIN Students AS Students ON Exams.Exam_ID = Students.Student_ID ORDER BY Exams.Exam_Date DESC"
157,215,online_exams,online_exams,,,False,0,True,SELECT T4.C16 FROM T4 INNER JOIN T3 ON T4.C15 = T3.C14 WHERE T3.C10 IN (SELECT C7 FROM T2 GROUP BY C7 HAVING COUNT(*) >= 2),SELECT Student_Assessments.Valid_Answer_ID FROM Student_Assessments INNER JOIN Student_Answers ON Student_Assessments.Student_Answer_ID = Student_Answers.Student_Answer_Text WHERE Student_Answers.Exam_ID IN (SELECT Exam_ID FROM Questions_in_Exams GROUP BY Exam_ID HAVING COUNT(*) >= 2)
158,216,online_exams,online_exams,,,False,0,True,SELECT T1.C2 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C10 GROUP BY T1.C1 HAVING COUNT(T2.C10) >= 2,SELECT Students.First_Name FROM Students INNER JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID GROUP BY Students.Student_ID HAVING COUNT(Student_Answers.Student_ID) >= 2
159,221,online_exams,online_exams,,,False,0,True,"SELECT T1.C5 , COUNT(T1.C1) FROM T1 GROUP BY T1.C5","SELECT Students.Gender_MFU , COUNT(Students.Student_ID) FROM Students GROUP BY Students.Gender_MFU"
160,14,soccer_3,soccer_3,,,False,0,True,SELECT T2.C9 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T2.C12 > 2 ORDER BY T2.C10 DESC LIMIT 1,SELECT player.Country FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE player.Wins_count > 2 ORDER BY player.Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,,,False,1,True,SELECT T2.C9 FROM T2 AS T2 JOIN T1 AS T1 ON T2.C13 = T1.C1 WHERE T2.C10 > 2 GROUP BY T2.C7 ORDER BY count(*) DESC LIMIT 1,SELECT player.Country FROM player AS player JOIN club AS club ON player.Club_ID = club.Club_ID WHERE player.Earnings > 2 GROUP BY player.Player_ID ORDER BY count(*) DESC LIMIT 1
162,22,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 JOIN T1 ON T2.C13 = T1.C1 GROUP BY T2.C8 ORDER BY avg(T2.C10) DESC,SELECT player.Name FROM player JOIN club ON player.Club_ID = club.Club_ID GROUP BY player.Name ORDER BY avg(player.Earnings) DESC
163,23,soccer_3,soccer_3,,,False,0,True,SELECT T1.C2 FROM T1 INNER JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C1 ORDER BY AVG(T2.C10) DESC,SELECT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID ORDER BY AVG(player.Earnings) DESC
164,26,soccer_3,soccer_3,,,False,0,True,SELECT T1.C5 FROM T1 GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT club.Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,,,False,3,False,SELECT T5.C5 FROM T1 AS T4 JOIN T2 AS T5 ON T4.C1 = T5.C13 GROUP BY T5.C5 ORDER BY count(*) DESC LIMIT 1,SELECT T5.Manufacturer FROM club AS T4 JOIN player AS T5 ON T4.Club_ID = T5.Club_ID GROUP BY T5.Manufacturer ORDER BY count(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,,,False,1,True,SELECT C1 FROM T1 WHERE C13 IS NULL,SELECT Club_ID FROM club WHERE Club_ID IS NULL
167,33,soccer_3,soccer_3,,,False,0,True,SELECT T1.C1 FROM T1 WHERE T1.C1 NOT IN ( SELECT T2.C13 FROM T2 ),SELECT club.Club_ID FROM club WHERE club.Club_ID NOT IN ( SELECT player.Club_ID FROM player )
168,34,soccer_3,soccer_3,,,False,0,True,SELECT T2.C9 FROM T2 WHERE T2.C10 > 1400000 INTERSECT SELECT T2.C9 FROM T2 WHERE T2.C10 < 1100000,SELECT player.Country FROM player WHERE player.Earnings > 1400000 INTERSECT SELECT player.Country FROM player WHERE player.Earnings < 1100000
169,35,soccer_3,soccer_3,,,False,0,True,SELECT T2.C9 FROM T2 WHERE T2.C10 > 1400000 INTERSECT SELECT T2.C9 FROM T2 WHERE T2.C10 < 1100000,SELECT player.Country FROM player WHERE player.Earnings > 1400000 INTERSECT SELECT player.Country FROM player WHERE player.Earnings < 1100000
170,44,e_commerce,e_commerce,,,False,0,True,SELECT T3.C13 FROM T3 WHERE T3.C1 = ( SELECT T1.C4 FROM T1 ORDER BY T1.C4 ASC LIMIT 1 ) OR T3.C10 > 1,SELECT Shipments.shipment_date FROM Shipments WHERE Shipments.order_id = ( SELECT Orders.date_order_placed FROM Orders ORDER BY Orders.date_order_placed ASC LIMIT 1 ) OR Shipments.order_id > 1
171,45,e_commerce,e_commerce,,,False,0,True,SELECT T3.C13 FROM T3 WHERE T3.C10 IN (SELECT T1.C1 FROM T1 GROUP BY T1.C1 HAVING COUNT(T1.C1) > 1),SELECT Shipments.shipment_date FROM Shipments WHERE Shipments.order_id IN (SELECT Orders.order_id FROM Orders GROUP BY Orders.order_id HAVING COUNT(Orders.order_id) > 1)
172,49,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1 , T1.C3 , T1.C4 , T1.C5 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C8 = T1.C1 WHERE T2.C9 < 2","SELECT Products.product_id , Products.product_name , Products.product_price , Products.product_color FROM Products AS Products JOIN Order_Items AS Order_Items ON Order_Items.product_id = Products.product_id WHERE Order_Items.order_id < 2"
173,56,e_commerce,e_commerce,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) DESC LIMIT 1
174,57,e_commerce,e_commerce,,,False,0,True,SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C7 = T1.C1 GROUP BY T2.C8 ORDER BY COUNT(T2.C8) DESC LIMIT 1,SELECT Customer_Payment_Methods.payment_method_code FROM Customer_Payment_Methods INNER JOIN Customers ON Customer_Payment_Methods.customer_id = Customers.customer_id GROUP BY Customer_Payment_Methods.payment_method_code ORDER BY COUNT(Customer_Payment_Methods.payment_method_code) DESC LIMIT 1
175,58,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C8 , COUNT(T1.C3) FROM T1 AS T1 JOIN T2 AS T2 ON T1.C2 = T2.C7 GROUP BY T2.C8","SELECT Customers.gender_code , COUNT(Products.product_name) FROM Products AS Products JOIN Customers AS Customers ON Products.parent_product_id = Customers.customer_id GROUP BY Customers.gender_code"
176,59,e_commerce,e_commerce,,,False,1,True,"SELECT T1.C3, COUNT(*) FROM T1 GROUP BY T1.C3","SELECT Products.product_name, COUNT(*) FROM Products GROUP BY Products.product_name"
177,66,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3, T5.C22 FROM T5 JOIN T1 ON T5.C19 = T1.C1","SELECT Products.product_name, Shipments.shipment_date FROM Shipments JOIN Products ON Shipments.order_id = Products.product_id"
178,67,e_commerce,e_commerce,,,False,3,False,"SELECT T3.C3 , T4.C19 FROM T4 INNER JOIN T3 ON T4.C16 = T3.C13 WHERE T4.C15 IN ( SELECT C15 FROM T4 )","SELECT Order_Items.product_name , Shipments.shipment_date FROM Shipments INNER JOIN Order_Items ON Shipments.order_id = Order_Items.order_id WHERE Shipments.shipment_id IN ( SELECT shipment_id FROM Shipments )"
179,70,e_commerce,e_commerce,,,False,3,False,"SELECT T1.C3 , T1.C5 FROM T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T2.C10 = T4.C19 AND T4.C15 = T5.C20","SELECT Products.product_name , Products.product_color FROM Products JOIN Orders ON Products.product_id = Orders.customer_id WHERE Orders.date_order_placed = Shipments.shipment_date AND Shipments.shipment_id = Shipment_Items.shipment_id"
180,71,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3 , T1.C5 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T4 ON T3.C13 = T4.C16 WHERE T4.C15 > 0","SELECT Products.product_name , Products.product_color FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipments ON Order_Items.order_id = Shipments.order_id WHERE Shipments.shipment_id > 0"
181,74,e_commerce,e_commerce,,,False,3,False,"SELECT T1.C1 , T1.C15 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C14 WHERE T4.C12 NOT IN (SELECT C12 FROM T2 AS T2 WHERE T2.C5 = T4.C12)","SELECT Invoices.invoice_number , Invoices.shipment_tracking_number FROM Invoices AS Invoices JOIN Shipments AS Shipments ON Invoices.invoice_number = Shipments.invoice_number WHERE Shipments.shipment_id NOT IN (SELECT shipment_id FROM Orders AS Orders WHERE Orders.customer_id = Shipments.shipment_id)"
182,75,e_commerce,e_commerce,,,False,0,True,SELECT T1.C1 FROM T1 AS T1 JOIN T4 AS T4 ON T4.C14 = T1.C1 WHERE T4.C12 = (SELECT C12 FROM T4 WHERE C13 = (SELECT C4 FROM T2 WHERE C7 = '00:00:00')),SELECT Invoices.invoice_number FROM Invoices AS Invoices JOIN Shipments AS Shipments ON Shipments.invoice_number = Invoices.invoice_number WHERE Shipments.shipment_id = (SELECT shipment_id FROM Shipments WHERE order_id = (SELECT order_id FROM Orders WHERE date_order_placed = '00:00:00'))
183,76,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C8, T2.C10, T2.C8 FROM T2","SELECT Orders.customer_id, Orders.date_order_placed, Orders.customer_id FROM Orders"
184,77,e_commerce,e_commerce,,,False,0,True,"SELECT T5.C18, T5.C21, T5.C19 FROM T5","SELECT Orders.order_id, Orders.date_order_placed, Orders.customer_id FROM Orders"
185,98,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C5 , T1.C3 FROM T1","SELECT Products.product_color , Products.product_name FROM Products"
186,99,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1","SELECT Products.parent_product_id , Products.product_name FROM Products"
187,108,e_commerce,e_commerce,,,False,0,True,SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 AS T4 ON T1.C1 = T4.C13 GROUP BY T4.C13 HAVING count(DISTINCT T2.C8) >= 2,SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id GROUP BY Orders.customer_id HAVING count(DISTINCT Customer_Payment_Methods.payment_method_code) >= 2
188,109,e_commerce,e_commerce,,,False,0,True,SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 AS T4 ON T1.C1 = T4.C13 WHERE T4.C13 > 1,SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id WHERE Orders.customer_id > 1
189,110,e_commerce,e_commerce,,,False,0,True,SELECT C3 FROM T1 WHERE C1 IN (SELECT C1 FROM T1 GROUP BY C1 ORDER BY COUNT(C1) LIMIT 1),SELECT order_status_code FROM Orders WHERE order_id IN (SELECT order_id FROM Orders GROUP BY order_id ORDER BY COUNT(order_id) LIMIT 1)
190,111,e_commerce,e_commerce,,,False,0,True,SELECT MIN(C3) FROM T1,SELECT MIN(order_status_code) FROM Orders
