pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
104,68,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C6, T4.C15 FROM T2 JOIN T4 ON T4.C13 = T2.C4 WHERE T2.C7 IS NOT NULL AND T4.C12 IS NOT NULL","SELECT Orders.order_status_code, Shipments.shipment_tracking_number FROM Orders JOIN Shipments ON Shipments.order_id = Orders.order_id WHERE Orders.date_order_placed IS NOT NULL AND Shipments.shipment_id IS NOT NULL"
105,69,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T4.C15, T4.C16 FROM T4 JOIN T1 ON T4.C14 = T1.C1 JOIN T2 ON T4.C13 = T2.C4 WHERE T1.C3 IS NOT NULL AND T4.C12 IS NOT NULL","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date FROM Shipments JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number JOIN Orders ON Shipments.order_id = Orders.order_id WHERE Invoices.invoice_date IS NOT NULL AND Shipments.shipment_id IS NOT NULL"
106,84,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C5 FROM T1 WHERE C6 LIKE '+12%'","SELECT login_name, login_password FROM Customers WHERE phone_number LIKE '+12%'"
107,85,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C2, C5 FROM T1 WHERE C6 LIKE '+12%'","SELECT customer_first_name, login_password FROM Customers WHERE phone_number LIKE '+12%'"
108,86,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C6 FROM T1 WHERE C3 LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C6 FROM T1 WHERE T1.C3 LIKE '%Dell%',SELECT Products.product_size FROM Products WHERE Products.product_name LIKE '%Dell%'
110,94,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, T3.C13 FROM T1 JOIN T3 ON T1.C1 = T3.C10","SELECT Orders.order_status_code, Shipments.shipment_date FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id"
111,95,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T3.C12, T3.C13 FROM T3","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date FROM Shipments"
112,96,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C5, C6 FROM T1 WHERE C3 = ""USA""","SELECT address_line_1, town_city, county FROM Customers WHERE email_address = ""USA"""
113,97,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C5, C6 FROM T1 WHERE C3 = 'United States'","SELECT address_line_1, town_city, county FROM Customers WHERE email_address = 'United States'"
114,112,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C6 FROM T1 JOIN T3 ON T1.C1 = T3.C10 JOIN T4 ON T3.C9 = T4.C14 GROUP BY T1.C1, T1.C6 HAVING COUNT(T4.C13) > 3","SELECT Products.product_id, Products.product_description FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Products.product_id, Products.product_description HAVING COUNT(Shipment_Items.shipment_id) > 3"
115,113,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C6 FROM T1 JOIN T3 ON T1.C1 = T3.C12 GROUP BY T1.C1, T1.C6 HAVING COUNT(*) > 3","SELECT Products.product_id, Products.product_description FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Products.product_id, Products.product_description HAVING COUNT(*) > 3"
116,114,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3 FROM T1 JOIN T4 ON T4.C14 = T1.C1 GROUP BY T1.C1, T1.C3 HAVING COUNT(T4.C12) >= 2","SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2"
117,115,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3 FROM T1 WHERE T1.C1 IN ( SELECT T4.C14 FROM T4 GROUP BY T4.C14 HAVING COUNT(*) >= 2 )","SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices WHERE Invoices.invoice_number IN ( SELECT Shipments.invoice_number FROM Shipments GROUP BY Shipments.invoice_number HAVING COUNT(*) >= 2 )"
118,116,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C5 FROM T1","SELECT shipment_tracking_number, shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T3.C12, T3.C13 FROM T3","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C7 FROM T2 ORDER BY C8 DESC LIMIT 1,SELECT Name FROM director ORDER BY Age DESC LIMIT 1
121,122,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT count(*) FROM T1 WHERE C5 LIKE '%bbc%',SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C7 FROM T2 JOIN T3 ON T2.C6 = T3.C12 ORDER BY T3.C10 DESC LIMIT 1,SELECT director.Name FROM director JOIN program ON director.Director_ID = program.Director_ID ORDER BY program.Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C5 FROM T1 WHERE C1 IN (SELECT T3.C13 FROM T3 GROUP BY T3.C13 HAVING COUNT(T3.C9) > 1)","SELECT channel.Name, channel.Internet FROM channel WHERE Channel_ID IN (SELECT program.Channel_ID FROM program GROUP BY program.Channel_ID HAVING COUNT(program.Program_ID) > 1)"
124,129,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C5, COUNT(T3.C9) FROM T1 JOIN T3 ON T1.C1 = T3.C13 GROUP BY T1.C5","SELECT channel.Internet, COUNT(program.Program_ID) FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Internet"
125,131,bbc_channels,bbc_channels,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C7 FROM T2 JOIN T3 ON T2.C6 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C11 = 'Dracula',SELECT director.Name FROM director JOIN program ON director.Director_ID = program.Director_ID JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Title = 'Dracula'
126,138,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C2, C3 FROM T1","SELECT tv_show_name, Sub_tittle FROM tv_show"
127,140,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T2.C9 > 150 OR T2.C9 < 30,SELECT DISTINCT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30
128,141,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 ORDER BY T2.C9 DESC LIMIT 1,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID ORDER BY city_channel_radio.Is_online DESC LIMIT 1
129,143,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C5, COUNT(*) FROM T1 GROUP BY C5","SELECT Affiliation, COUNT(*) FROM city_channel GROUP BY Affiliation"
130,146,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3 FROM T1 ORDER BY T1.C3 ASC","SELECT city_channel.City, city_channel.Station_name FROM city_channel ORDER BY city_channel.Station_name ASC"
131,147,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C7, C2 FROM T2 JOIN T3 ON T2.C6 = T3.C13 JOIN T1 ON T3.C12 = T1.C1","SELECT Transmitter, City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C7, COUNT(T1.C2) AS city_count FROM T2 JOIN T3 ON T2.C6 = T3.C13 JOIN T1 ON T1.C1 = T3.C12 GROUP BY T2.C7","SELECT radio.Transmitter, COUNT(city_channel.City) AS city_count FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel.ID = city_channel_radio.City_channel_ID GROUP BY radio.Transmitter"
133,157,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT MAX(C5), AVG(C5) FROM T1 WHERE C2 = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Model = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT MAX(C4), AVG(C4) FROM T1 WHERE C6 = 'Zhuzhou'","SELECT MAX(Top_Speed), AVG(Top_Speed) FROM vehicle WHERE Builder = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C6 FROM T1 WHERE C3 = ""1996""","SELECT Top_Speed, Builder FROM vehicle WHERE Build_Year = ""1996"""
136,162,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C4, C5 FROM T1 WHERE C6 = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Builder = '1996'"
137,163,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C3, C2, C6 FROM T1","SELECT Build_Year, Model, Builder FROM vehicle"
138,164,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, T1.C2, T1.C6 FROM T1","SELECT vehicle.Build_Year, vehicle.Model, vehicle.Builder FROM vehicle"
139,165,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.C12) FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C6 = '2012',SELECT COUNT(DISTINCT vehicle_driver.Driver_ID) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Builder = '2012'
140,166,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT COUNT(DISTINCT T3.C12) FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C6 = '2012',SELECT COUNT(DISTINCT vehicle_driver.Driver_ID) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Builder = '2012'
141,173,vehicle_driver,vehicle_driver,,,False,1,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.C11 FROM T2 JOIN T3 ON T2.C8 = T3.C12 JOIN T1 ON T3.C13 = T1.C1 GROUP BY T2.C11 HAVING SUM(T1.C5) > 100 OR MAX(T1.C4) > 150,SELECT DISTINCT driver.Racing_Series FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID GROUP BY driver.Racing_Series HAVING SUM(vehicle.Power) > 100 OR MAX(vehicle.Top_Speed) > 150
142,174,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T2.C8 = T3.C12 WHERE T1.C7 > 100 OR T1.C4 > 150,SELECT DISTINCT vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle.Total_Production > 100 OR vehicle.Top_Speed > 150
143,175,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3 FROM T1 JOIN T2 ON T1.C1 = T3.C13 JOIN T3 ON T2.C8 = T3.C12 WHERE T1.C2 LIKE '%DJ%'","SELECT vehicle.Model, vehicle.Build_Year FROM vehicle JOIN driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID WHERE vehicle.Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T1.C3 FROM T1 WHERE T1.C2 LIKE '%DJ%'","SELECT vehicle.Model, vehicle.Build_Year FROM vehicle WHERE vehicle.Model LIKE '%DJ%'"
145,187,vehicle_driver,vehicle_driver,,,False,1,True,,claude-haiku-4-5-20251001,"SELECT C11, COUNT(DISTINCT C13) FROM T2 JOIN T3 ON T2.C8 = T3.C12 GROUP BY C11","SELECT Racing_Series, COUNT(DISTINCT Vehicle_ID) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY Racing_Series"
146,188,vehicle_driver,vehicle_driver,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C9, COUNT(T3.C12) FROM T2 JOIN T3 ON T2.C8 = T3.C12 GROUP BY T2.C9","SELECT driver.Name, COUNT(vehicle_driver.Driver_ID) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY driver.Name"
147,197,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C5, T2.C6 FROM T2 WHERE T2.C7 != ""Database""","SELECT Exams.Subject_Code, Exams.Exam_Date FROM Exams WHERE Exams.Exam_Name != ""Database"""
148,198,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C3, C4 FROM T1 WHERE C2 != ""Database""","SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database"""
149,201,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C2, COUNT(*) FROM T1 GROUP BY C2","SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
150,202,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C2, COUNT(*) FROM T1 GROUP BY C2","SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
151,207,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C20, COUNT(*) as count FROM T5 GROUP BY C20 ORDER BY count DESC","SELECT Student_Answer_Text, COUNT(*) as count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY count DESC"
152,208,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C15, COUNT(*) as frequency FROM T3 GROUP BY C15 ORDER BY frequency DESC","SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC"
153,209,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16 JOIN T3 ON T4.C14 = T3.C11 JOIN T2 ON T3.C11 = T2.C7","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID JOIN Questions_in_Exams ON Student_Answers.Exam_ID = Questions_in_Exams.Exam_ID JOIN Exams ON Questions_in_Exams.Exam_ID = Exams.Exam_ID"
154,210,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16 ORDER BY T4.C17","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID ORDER BY Student_Answers.Date_of_Answer"
155,211,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C6, T4.C17 FROM T1 JOIN T4 ON T4.C16 = T1.C1 ORDER BY T4.C17 DESC","SELECT Students.Email_Adress, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Student_Answers.Student_ID = Students.Student_ID ORDER BY Student_Answers.Date_of_Answer DESC"
156,212,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C6, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16 ORDER BY T4.C17 DESC","SELECT Students.Email_Adress, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID ORDER BY Student_Answers.Date_of_Answer DESC"
157,215,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C12 GROUP BY T1.C1 HAVING COUNT(T3.C9) >= 2,SELECT Students.First_Name FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID GROUP BY Students.Student_ID HAVING COUNT(Student_Answers.Student_Answer_ID) >= 2
158,216,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T2.C10 = T1.C1 GROUP BY T1.C1 HAVING COUNT(T2.C7) >= 2,SELECT Students.First_Name FROM Students JOIN Student_Answers ON Student_Answers.Student_ID = Students.Student_ID GROUP BY Students.Student_ID HAVING COUNT(Student_Answers.Student_Answer_ID) >= 2
159,221,online_exams,online_exams,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C5, COUNT(C1) FROM T1 GROUP BY C5","SELECT Gender_MFU, COUNT(Student_ID) FROM Students GROUP BY Gender_MFU"
160,14,soccer_3,soccer_3,,,False,1,True,,claude-haiku-4-5-20251001,SELECT T1.C6 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C12 > 2 ORDER BY T2.C10 DESC LIMIT 1,SELECT club.Sponsor FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2 ORDER BY player.Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,,,False,1,True,,claude-haiku-4-5-20251001,SELECT T1.C6 FROM T1 JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C12 > 2 ORDER BY T2.C11 DESC LIMIT 1,SELECT club.Sponsor FROM club JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2 ORDER BY player.Events_number DESC LIMIT 1
162,22,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C1, T1.C2 ORDER BY AVG(T2.C10) DESC","SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID, club.Name ORDER BY AVG(player.Earnings) DESC"
163,23,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY T1.C1, T1.C2 ORDER BY AVG(T2.C10) DESC","SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Club_ID, club.Name ORDER BY AVG(player.Earnings) DESC"
164,26,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C5 FROM T1 GROUP BY C5 ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C5 FROM T1 JOIN T2 ON T1.C1 = T2.C13 GROUP BY C5 ORDER BY count(*) DESC LIMIT 1,SELECT Manufacturer FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY Manufacturer ORDER BY count(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 WHERE C1 NOT IN (SELECT C13 FROM T2),SELECT Name FROM club WHERE Club_ID NOT IN (SELECT Club_ID FROM player)
167,33,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 LEFT JOIN T2 ON T1.C1 = T2.C13 WHERE T2.C13 IS NULL,SELECT club.Name FROM club LEFT JOIN player ON club.Club_ID = player.Club_ID WHERE player.Club_ID IS NULL
168,34,soccer_3,soccer_3,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T2.C9 FROM T2 WHERE T2.C10 > 1400000 OR T2.C10 < 1100000,SELECT DISTINCT player.Country FROM player WHERE player.Earnings > 1400000 OR player.Earnings < 1100000
169,35,soccer_3,soccer_3,,,False,1,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 WHERE C1 IN ( SELECT T2.C13 FROM T2 WHERE T2.C10 > 1400000 ) AND C1 IN ( SELECT T2.C13 FROM T2 WHERE T2.C10 < 1100000 ),SELECT club.Name FROM club WHERE Club_ID IN ( SELECT player.Club_ID FROM player WHERE player.Earnings > 1400000 ) AND Club_ID IN ( SELECT player.Club_ID FROM player WHERE player.Earnings < 1100000 )
170,44,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT DISTINCT T3.C13 FROM T3 JOIN T1 ON T3.C10 = T1.C1 WHERE T3.C13 = (SELECT MIN(C13) FROM T3) OR T3.C11 > 1,SELECT DISTINCT Shipments.shipment_date FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id WHERE Shipments.shipment_date = (SELECT MIN(shipment_date) FROM Shipments) OR Shipments.invoice_number > 1
171,45,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C13 FROM T3 WHERE C10 IN (SELECT C1 FROM T1 ORDER BY C1 LIMIT 1) UNION SELECT C13 FROM T3 WHERE C10 IN (SELECT C1 FROM T1 WHERE C1 IN (SELECT C10 FROM T3 GROUP BY C10 HAVING COUNT(*) > 1)),SELECT shipment_date FROM Shipments WHERE order_id IN (SELECT order_id FROM Orders ORDER BY order_id LIMIT 1) UNION SELECT shipment_date FROM Shipments WHERE order_id IN (SELECT order_id FROM Orders WHERE order_id IN (SELECT order_id FROM Shipments GROUP BY order_id HAVING COUNT(*) > 1))
172,49,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C1, T1.C3, T1.C4, T1.C6 FROM T1 WHERE T1.C1 IN (SELECT T2.C8 FROM T2 GROUP BY T2.C8 HAVING COUNT(DISTINCT T2.C9) < 2)","SELECT Products.product_id, Products.product_name, Products.product_price, Products.product_size FROM Products WHERE Products.product_id IN (SELECT Order_Items.product_id FROM Order_Items GROUP BY Order_Items.product_id HAVING COUNT(DISTINCT Order_Items.order_id) < 2)"
173,56,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C2 FROM T1 GROUP BY C2 ORDER BY count(*) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY count(*) DESC LIMIT 1
174,57,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT C8 FROM T2 GROUP BY C8 ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
175,58,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T2.C8, COUNT(DISTINCT T1.C3) FROM T1 JOIN T2 ON T1.C2 = T2.C7 GROUP BY T2.C8","SELECT Customers.gender_code, COUNT(DISTINCT Products.product_name) FROM Products JOIN Customers ON Products.parent_product_id = Customers.customer_id GROUP BY Customers.gender_code"
176,59,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT C5, COUNT(C3) FROM T1 GROUP BY C5","SELECT product_color, COUNT(product_name) FROM Products GROUP BY product_color"
177,66,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, T5.C22 FROM T1 JOIN T4 ON T1.C1 = T4.C15 JOIN T5 ON T4.C14 = T6.C24 JOIN T6 ON T5.C18 = T6.C23","SELECT Products.product_name, Shipments.shipment_date FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipments ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id"
178,67,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.C3, T4.C19 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C7 JOIN T4 ON T2.C7 = T4.C16 WHERE T4.C15 IS NOT NULL ORDER BY T4.C19","SELECT DISTINCT Products.product_name, Shipments.shipment_date FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_id IS NOT NULL ORDER BY Shipments.shipment_date"
179,70,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT T1.C3, T1.C6 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C7 JOIN T4 ON T2.C7 = T4.C16 WHERE T2.C10 IS NOT NULL AND T4.C15 IS NOT NULL","SELECT Products.product_name, Products.product_size FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Orders.date_order_placed IS NOT NULL AND Shipments.shipment_id IS NOT NULL"
180,71,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,"SELECT DISTINCT T1.C3, T1.C6 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C7 JOIN T4 ON T2.C7 = T4.C16 WHERE T4.C15 IS NOT NULL","SELECT DISTINCT Products.product_name, Products.product_size FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_id IS NOT NULL"
181,74,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C4 WHERE T2.C4 NOT IN (SELECT C13 FROM T4),SELECT Invoices.invoice_status_code FROM Invoices JOIN Orders ON Invoices.invoice_number = Orders.order_id WHERE Orders.order_id NOT IN (SELECT order_id FROM Shipments)
182,75,e_commerce,e_commerce,,,False,0,True,,claude-haiku-4-5-20251001,SELECT T2.C6 FROM T2 WHERE T2.C4 NOT IN (SELECT T4.C13 FROM T4),SELECT Orders.order_status_code FROM Orders WHERE Orders.order_id NOT IN (SELECT Shipments.order_id FROM Shipments)
