pos,test_idx,difficulty,category,exec_success_runtime,pred_sql,gold_sql
126,138,,wrong_column,True,"SELECT tv_show.tv_show_name, tv_show.Sub_tittle FROM tv_show WHERE tv_show.tv_show_name = 'tv shows'","SELECT tv_show_name ,  Original_Airdate FROM tv_show"
127,140,,wrong_column,True,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30,SELECT Transmitter FROM radio WHERE ERP_kW  >  150 OR ERP_kW  <  30
128,141,,wrong_column,True,SELECT radio.Transmitter FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON city_channel_radio.Radio_ID = radio.Radio_ID ORDER BY city_channel_radio.Is_online DESC LIMIT 1,SELECT Transmitter FROM radio ORDER BY ERP_kW DESC LIMIT 1
129,143,,wrong_column,True,"SELECT tv_show.tv_show_name , COUNT(city_channel.ID) FROM city_channel AS city_channel JOIN city_channel_tv_show AS city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID JOIN ","SELECT Affiliation ,  COUNT(*) FROM city_channel GROUP BY Affiliation"
130,146,,exec_runtime_error,False,"SELECT city_channel.DESCRIPITIVE_ATTRIBUTE_2 , city_channel_tv_show.DESCRIPATIVE_ATTRIBUTE_11 FROM city_channel_tv_show AS city_channel_tv_show JOIN city_channel AS city_channel ON city_channel_tv_sho","SELECT City ,  Station_name FROM city_channel ORDER BY Station_name ASC"
131,147,,exec_runtime_error,False,"SELECT radio.Transmitter, city_channel.DESCRIPITIVE_ATTRIBUTE_2 FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.C","SELECT T3.Transmitter ,  T2.City FROM city_channel_radio AS T1 JOIN city_channel AS T2 ON T1.City_channel_ID  =  T2.ID JOIN radio AS T3 ON T1.Radio_ID  =  T3.Radio_ID"
132,149,,wrong_column,True,"SELECT radio.Transmitter , COUNT(city_channel_tv_show.Is_online) FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel_tv_show ON city_channel_radio.City","SELECT T2.Transmitter ,  COUNT(*) FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID  =  T2.Radio_ID GROUP BY T2.Transmitter"
133,157,,other,True,"SELECT MAX(vehicle.Power), AVG(vehicle.Power) FROM vehicle WHERE vehicle.Builder = 'Zhuzhou'","SELECT max(power) ,  avg(power) FROM vehicle WHERE builder  =  'Zhuzhou'"
134,158,,wrong_column,True,"SELECT MAX(vehicle.Power), AVG(vehicle.Power) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver","SELECT max(power) ,  avg(power) FROM vehicle WHERE builder  =  'Zhuzhou'"
135,161,,other,True,"SELECT vehicle.Top_Speed , vehicle.Power FROM vehicle WHERE vehicle.Build_Year = ""1996""","SELECT top_speed ,  power FROM vehicle WHERE build_year  =  1996"
136,162,,wrong_column,True,"SELECT vehicle.Top_Speed , vehicle.Power FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Build_Year = ""1996""","SELECT top_speed ,  power FROM vehicle WHERE build_year  =  1996"
137,163,,wrong_column,True,"SELECT vehicle.Build_Year , vehicle.Model , vehicle.Builder FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID","SELECT build_year ,  model ,  builder FROM vehicle"
138,164,,wrong_column,True,"SELECT vehicle.Power , vehicle.Model , vehicle.Builder FROM vehicle","SELECT build_year ,  model ,  builder FROM vehicle"
139,165,,missing_clause,True,"SELECT COUNT(vehicle_driver.Driver_ID) FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Builder = ""2012""",SELECT count(DISTINCT T1.driver_id) FROM vehicle_driver AS T1 JOIN vehicle AS T2 ON T1.vehicle_id  =  T2.vehicle_id WHERE T2.build_year  =  2012
140,166,,wrong_column,True,SELECT COUNT(DISTINCT vehicle_driver.Driver_ID) FROM vehicle_driver JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Builder = '2012',SELECT count(DISTINCT T1.driver_id) FROM vehicle_driver AS T1 JOIN vehicle AS T2 ON T1.vehicle_id  =  T2.vehicle_id WHERE T2.build_year  =  2012
141,173,,other,True,SELECT vehicle.Model FROM vehicle WHERE vehicle.Total_Production > 100 OR vehicle.Top_Speed > 150,SELECT model FROM vehicle WHERE total_production  >  100 OR top_speed  >  150
142,174,,wrong_column,True,SELECT driver.Citizenship FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Dri,SELECT model FROM vehicle WHERE total_production  >  100 OR top_speed  >  150
143,175,,wrong_column,True,"SELECT vehicle.Model, vehicle.Build_Year FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Raci","SELECT model ,  build_year FROM vehicle WHERE model LIKE '%DJ%'"
144,176,,wrong_column,True,"SELECT vehicle.Model , vehicle.Build_Year FROM vehicle JOIN vehicle_driver ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Model LIKE ""%DJ%""","SELECT model ,  build_year FROM vehicle WHERE model LIKE '%DJ%'"
145,187,,exec_runtime_error,False,"SELECT driver.Name, COUNT(vehicle_driver.Driver_ID) FROM vehicle_driver AS vehicle JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY driver.Name","SELECT count(*) ,  racing_series FROM driver GROUP BY racing_series"
146,188,,wrong_column,True,"SELECT vehicle.Vehicle_ID, COUNT(*) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = ""s","SELECT count(*) ,  racing_series FROM driver GROUP BY racing_series"
147,197,,wrong_column,True,"SELECT Exams.Exam_Date , Exams.Exam_Name FROM Exams WHERE Exams.Exam_Name NOT LIKE ""Database""","SELECT Exam_Date ,  Exam_Name FROM Exams WHERE Subject_Code != 'Database'"
148,198,,wrong_values,True,"SELECT Exams.Exam_Name, Exams.Exam_Date FROM Exams WHERE Exams.Subject_Code != ""Database""","SELECT Exam_Date ,  Exam_Name FROM Exams WHERE Subject_Code != 'Database'"
149,201,,wrong_column,True,"SELECT Questions.Type_of_Question_Code , COUNT(*) FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Type_of_Question_Code","SELECT Type_of_Question_Code ,  COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
150,202,,other,True,"SELECT Type_of_Question_Code , COUNT(*) FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code ,  COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
151,207,,other,True,SELECT Student_Answers.Student_Answer_Text FROM Student_Answers GROUP BY Student_Answers.Student_Answer_Text ORDER BY COUNT(*) DESC,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(*) DESC
152,208,,other,True,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(Student_Answer_Text) DESC,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(*) DESC
153,209,,exec_runtime_error,False,"SELECT Student_Assessments.Student_Answer_Text, Student_Answers.Date_of_Answer FROM Student_Answers AS Students JOIN Student_Assessments AS Exams ON Students.Student_ID = Exams.Student_Answer_ID JOIN ","SELECT T2.First_Name ,  T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID"
154,210,,exec_runtime_error,False,"SELECT Students.DESCRIPITIVE_ATTRIBUTE_2 , Exams.Exam_Date FROM Students AS Students INNER JOIN Student_Answers AS Student_Answers ON Students.Student_ID = Student_Answers.Student_ID INNER JOIN Exams ","SELECT T2.First_Name ,  T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID"
155,211,,exec_runtime_error,False,"SELECT Students.DESCRIPITIVE_ATTRIBUTE_2 , Exams.Exam_Date FROM Exams AS Exams JOIN Questions_in_Exams AS Questions_in_Exams ON Exams.Exam_ID = Questions_in_Exams.Exam_ID JOIN Students AS Students ON ","SELECT T2.Email_Adress ,  T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID ORDER BY T1.Date_of_Answer DESC"
156,212,,exec_runtime_error,False,"SELECT Students.DESCRIPITIVE_ATTRIBUTE_2 , Exams.Exam_Date FROM Exams AS Exams JOIN Student_Answers AS Student_Answers ON Exams.Exam_ID = Student_Answers.Exam_ID JOIN Students AS Students ON Student_A","SELECT T2.Email_Adress ,  T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID ORDER BY T1.Date_of_Answer DESC"
157,215,,wrong_table,True,SELECT Student_Assessments.Student_Answer_Text FROM Student_Answers AS Students INNER JOIN Student_Assessments ON Student_Assessments.Valid_Answer_ID = Students.Exam_ID INNER JOIN Questions_in_Exams O,SELECT T2.First_Name FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID GROUP BY T1.Student_ID HAVING COUNT(*)  >=  2
158,216,,wrong_table,True,SELECT Student_Assessments.Student_Answer_Text FROM Student_Assessments JOIN Student_Answers ON Student_Answers.Student_ID = Student_Assessments.Student_Answer_ID WHERE Student_Answers.Exam_ID = 2,SELECT T2.First_Name FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID  =  T2.Student_ID GROUP BY T1.Student_ID HAVING COUNT(*)  >=  2
159,221,,wrong_column,True,"SELECT Gender_MFU , COUNT(Student_ID) FROM Students GROUP BY Gender_MFU","SELECT Gender_MFU ,  COUNT(*) FROM Students GROUP BY Gender_MFU"
160,14,,wrong_column,True,SELECT player.Country FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE player.Wins_count > 2 ORDER BY player.Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count  >  2 ORDER BY Earnings DESC LIMIT 1
161,15,,wrong_column,True,SELECT player.Country FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE player.Wins_count > 2 ORDER BY player.Wins_count DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count  >  2 ORDER BY Earnings DESC LIMIT 1
162,22,,wrong_column,True,SELECT club.Name FROM player AS club JOIN club AS player ON player.Club_ID = club.Club_ID GROUP BY club.Name ORDER BY avg(club.Earnings) DESC,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID GROUP BY T1.Club_ID ORDER BY avg(T2.Earnings) DESC
163,23,,wrong_column,True,SELECT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Name ORDER BY AVG(player.Earnings) DESC,SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID  =  T2.Club_ID GROUP BY T1.Club_ID ORDER BY avg(T2.Earnings) DESC
164,26,,other,True,SELECT club.Manufacturer FROM club GROUP BY club.Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,,wrong_column,True,SELECT club.Manufacturer FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID GROUP BY club.Manufacturer ORDER BY count(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
166,32,,other,True,SELECT club.Name FROM club WHERE club.Club_ID NOT IN (SELECT player.Club_ID FROM player),SELECT Name FROM club WHERE Club_ID NOT IN (SELECT Club_ID FROM player)
167,33,,other,True,SELECT club.Name FROM club WHERE club.Club_ID NOT IN ( SELECT player.Club_ID FROM player ),SELECT Name FROM club WHERE Club_ID NOT IN (SELECT Club_ID FROM player)
168,34,,other,True,SELECT player.Country FROM player WHERE player.Earnings > 1400000 INTERSECT SELECT player.Country FROM player WHERE player.Earnings < 1100000,SELECT Country FROM player WHERE Earnings  >  1400000 INTERSECT SELECT Country FROM player WHERE Earnings  <  1100000
169,35,,exec_runtime_error,False,SELECT player.DESCRIPITIVE_ATTRIBUTE_8 FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE player.Earnings > 1400000 INTERSECT SELECT player.DESCRIPITIVE_ATTRIBUTE_8 FROM player JOIN club ON ,SELECT Country FROM player WHERE Earnings  >  1400000 INTERSECT SELECT Country FROM player WHERE Earnings  <  1100000
170,44,,wrong_column,True,"SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders WHERE Orders.date_order_placed = ( SELECT MIN(Orders.date_order_placed) FROM Orders ) OR Orders.order_id IN ( SELECT Order_Items.",SELECT min(date_order_placed) FROM Orders UNION SELECT T1.date_order_placed FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id HAVING count(*)  >  1
171,45,,wrong_table,True,"SELECT Orders.order_status_code, Orders.date_order_placed FROM Orders WHERE Orders.order_id IN (SELECT Orders.order_id FROM Orders GROUP BY Orders.order_id HAVING COUNT(Orders.order_id) > 1)",SELECT min(date_order_placed) FROM Orders UNION SELECT T1.date_order_placed FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id GROUP BY T1.order_id HAVING count(*)  >  1
172,49,,exec_runtime_error,False,"SELECT Products.product_id , Products.DESCRIBITIVE_ATTRIBUTE_3 , Products.product_price , Order_Items.DESCRIBITIVE_ATTRIBUTE_10 FROM Products JOIN Order_Items ON Order_Items.product_id = Products.prod","select t1.product_id ,  t1.product_name ,  t1.product_price ,  t1.product_color from products as t1 join order_items as t2 on t1.product_id  =  t2.product_id join orders as t3 on t2.order_id  =  t3.or"
173,56,,other,True,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) DESC LIMIT 1,SELECT Payment_method_code FROM Customer_Payment_Methods GROUP BY Payment_method_code ORDER BY count(*) DESC LIMIT 1
174,57,,wrong_column,True,SELECT Customer_Payment_Methods.payment_method_code FROM Customer_Payment_Methods INNER JOIN Customers ON Customer_Payment_Methods.customer_id = Customers.customer_id GROUP BY Customer_Payment_Methods,SELECT Payment_method_code FROM Customer_Payment_Methods GROUP BY Payment_method_code ORDER BY count(*) DESC LIMIT 1
175,58,,wrong_table,True,"SELECT Customers.gender_code , COUNT(Products.product_id) FROM Products AS Products JOIN Customers AS Customers ON Products.product_name = Customers.gender_code GROUP BY Customers.gender_code","SELECT T1.gender_code ,  count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN Order_items AS T3 ON T2.order_id  =  T3.order_id GROUP BY T1.gender_code"
176,59,,wrong_table,True,"SELECT product_name, COUNT(*) FROM Products GROUP BY product_name","SELECT T1.gender_code ,  count(*) FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN Order_items AS T3 ON T2.order_id  =  T3.order_id GROUP BY T1.gender_code"
177,66,,wrong_table,True,"SELECT Products.product_name, Shipments.shipment_date FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id JOIN Products ON Orders.customer_id = Products.product_id","SELECT T1.product_name ,  T4.shipment_date FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Shipment_Items AS T3 ON T2.order_item_id  =  T3.order_item_id JOIN Shipmen"
178,67,,wrong_table,True,"SELECT Products.product_name , Orders.date_order_placed FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id JOIN Order_Items ON Shipments.invoice_number = Order_Items.order_id JOIN Prod","SELECT T1.product_name ,  T4.shipment_date FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Shipment_Items AS T3 ON T2.order_item_id  =  T3.order_item_id JOIN Shipmen"
179,70,,exec_runtime_error,False,"SELECT Products.DESCRIPITIVE_ATTRIBUTE_3 , Products.product_color FROM Order_Items AS Order_Items JOIN Orders AS Orders ON Order_Items.order_id = Orders.order_id JOIN Products AS Products ON Order_Ite","SELECT T1.product_name ,  T1.product_color FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Shipment_Items AS T3 ON T2.order_item_id  =  T3.order_item_id JOIN Shipmen"
180,71,,exec_runtime_error,False,"SELECT Products.product_name , Orders.order_status_code FROM Products AS Products JOIN Order_Items AS Orders ON Products.product_id = Orders.product_id JOIN Shipments AS Shipments ON Orders.order_id =","SELECT T1.product_name ,  T1.product_color FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id JOIN Shipment_Items AS T3 ON T2.order_item_id  =  T3.order_item_id JOIN Shipmen"
181,74,,wrong_column,True,SELECT Invoices.invoice_status_code FROM Invoices AS Invoices JOIN Orders AS Orders ON Invoices.invoice_number = Orders.customer_id WHERE Orders.order_id NOT IN (SELECT Shipments.shipment_id FROM Ship,SELECT invoice_status_code FROM Invoices WHERE invoice_number NOT IN ( SELECT invoice_number FROM Shipments )
182,75,,wrong_column,True,SELECT Invoices.invoice_status_code FROM Invoices AS Invoices JOIN Shipments AS Shipments ON Shipments.invoice_number = Invoices.invoice_number WHERE Shipments.shipment_id NOT IN (SELECT shipment_id F,SELECT invoice_status_code FROM Invoices WHERE invoice_number NOT IN ( SELECT invoice_number FROM Shipments )
183,76,,missing_clause,True,"SELECT Products.product_id, Orders.date_order_placed, Products.product_price FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders","select t1.order_id ,  t1.date_order_placed ,  sum(t3.product_price) from orders as t1 join order_items as t2 on t1.order_id  =  t2.order_id join products as t3 on t2.product_id  =  t3.product_id group"
184,77,,wrong_table,True,"SELECT Products.product_id, Orders.date_order_placed, SUM(Products.product_price) FROM Products JOIN Orders ON Orders.customer_id = Products.product_id GROUP BY Products.product_id","SELECT T1.order_id ,  T1.date_order_placed ,  sum(T3.product_price) FROM Orders AS T1 JOIN Order_items AS T2 ON T1.order_id  =  T2.order_id JOIN Products AS T3 ON T2.product_id  =  T3.product_id GROUP"
185,98,,wrong_table,True,"SELECT Products.product_name , Products.product_color FROM Products","SELECT T1.customer_first_name ,  T4.product_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN Order_items AS T3 ON T2.order_id  =  T3.order_id JOIN Products AS T4 O"
186,99,,wrong_table,True,"SELECT Products.product_name , Products.product_name FROM Products AS Products JOIN Products AS T2 ON Products.product_id = T2.parent_product_id","SELECT T1.customer_first_name ,  T4.product_name FROM Customers AS T1 JOIN Orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN Order_items AS T3 ON T2.order_id  =  T3.order_id JOIN Products AS T4 O"
187,108,,extra_clause,True,SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders AS Ord,SELECT date_order_placed FROM Orders WHERE customer_id IN ( SELECT T1.customer_id FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id 
188,109,,exec_runtime_error,False,SELECT Invoices.date_order_placed FROM Orders AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customer_Payment_Methods.customer_id = Customers.order_id JOIN Shipments AS Invo,SELECT date_order_placed FROM Orders WHERE customer_id IN ( SELECT T1.customer_id FROM Customers AS T1 JOIN Customer_Payment_Methods AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id 
189,110,,other,True,SELECT Orders.order_status_code FROM Orders GROUP BY Orders.order_status_code ORDER BY COUNT(Orders.order_status_code) ASC LIMIT 1,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY count(*) LIMIT 1
190,111,,missing_clause,True,SELECT MIN(order_status_code) FROM Orders,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY count(*) LIMIT 1
191,120,,wrong_column,True,SELECT director.Name FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE director.Age > ( SELECT AVG(Age),SELECT name FROM director WHERE age  >  (SELECT avg(age) FROM director)
192,135,,wrong_table,True,"SELECT channel.Channel_ID , channel.Name FROM channel INNER JOIN program ON channel.Channel_ID = program.Channel_ID WHERE program.Title != ""Hank Baskett""","SELECT t1.name ,  t1.channel_id FROM channel AS t1 JOIN director_admin AS t2 ON t1.channel_id  =  t2.channel_id JOIN director AS t3 ON t2.director_id  =  t3.director_id WHERE t3.name != ""Hank Baskett"""
193,144,,exec_runtime_error,False,SELECT city_channel.DESCRIPITIVE_ATTRIBUTE_5 FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID WHERE city_channel.DESCRIPITIVE_ATTRIBUTE_5 LIKE '%city%',SELECT Affiliation FROM city_channel GROUP BY Affiliation ORDER BY COUNT(*) DESC LIMIT 1
194,148,,wrong_table,True,"SELECT radio.Transmitter, radio.Radio_MHz, city_channel_tv_show.Is_online FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER ","SELECT T3.Transmitter ,  T2.Station_name FROM city_channel_radio AS T1 JOIN city_channel AS T2 ON T1.City_channel_ID  =  T2.ID JOIN radio AS T3 ON T1.Radio_ID  =  T3.Radio_ID ORDER BY T3.ERP_kW DESC"
195,150,,wrong_table,True,SELECT DISTINCT radio.Transmitter FROM radio WHERE radio.Radio_MHz NOT IN (SELECT radio.Radio_MHz FROM radio JOIN city_channel ON city_channel.City = radio.Radio_MHz WHERE city_channel.Affiliation IS ,SELECT Transmitter FROM radio WHERE Radio_ID NOT IN (SELECT Radio_ID FROM city_channel_radio)
196,151,,missing_clause,True,SELECT vehicle.Model FROM vehicle INNER JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Top_Speed = ( SELECT MAX(Top_Speed) FROM vehicle WHERE Power > 6000 ),SELECT model FROM vehicle WHERE power  >  6000 ORDER BY top_speed DESC LIMIT 1
197,152,,exec_runtime_error,False,SELECT driver.Citizenship FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Power > 6000 ORDER BY vehicle.Top_Speed DESC LIMIT 1,SELECT model FROM vehicle WHERE power  >  6000 ORDER BY top_speed DESC LIMIT 1
198,155,,wrong_column,True,"SELECT vehicle.Power , vehicle_driver.Driver_ID FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driv","SELECT count(*) ,  driver_id FROM vehicle_driver GROUP BY driver_id ORDER BY count(*) DESC LIMIT 1"
199,156,,wrong_column,True,"SELECT vehicle.Vehicle_ID , count(*) FROM vehicle_driver AS vehicle JOIN driver AS driver ON vehicle.Vehicle_ID = driver.Driver_ID GROUP BY vehicle.Vehicle_ID ORDER BY count(*) DESC LIMIT 1","SELECT count(*) ,  driver_id FROM vehicle_driver GROUP BY driver_id ORDER BY count(*) DESC LIMIT 1"
200,159,,wrong_table,True,SELECT vehicle.Vehicle_ID FROM vehicle WHERE vehicle.Power = (SELECT MIN(vehicle.Power) FROM vehicle),SELECT vehicle_id FROM vehicle_driver GROUP BY vehicle_id ORDER BY count(*) ASC LIMIT 1
201,160,,missing_clause,True,SELECT vehicle_driver.Driver_ID FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID JOIN vehicle ON driver.Driver_ID = vehicle.Vehicle_ID ORDER BY vehicle.Power LIMIT 1,SELECT vehicle_id FROM vehicle_driver GROUP BY vehicle_id ORDER BY count(*) ASC LIMIT 1
202,171,,wrong_column,True,SELECT DISTINCT driver.Name FROM vehicle_driver AS vehicle_driver JOIN driver ON vehicle_driver.Vehicle_ID = driver.Driver_ID JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehic,select distinct t1.name from driver as t1 join vehicle_driver as t2 on t1.driver_id  =  t2.driver_id join vehicle as t3 on t2.vehicle_id  =  t3.vehicle_id where t3.power  >  5000
203,172,,missing_clause,True,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power > 5000,SELECT DISTINCT T1.Name FROM driver AS T1 JOIN vehicle_driver AS T2 ON T1.driver_id  =  T2.driver_id JOIN vehicle AS T3 ON T2.vehicle_id  =  T3.vehicle_id WHERE T3.power  >  5000
204,177,,wrong_column,True,SELECT driver.Citizenship FROM driver WHERE driver.Racing_Series NOT IN (SELECT vehicle.Builder FROM vehicle WHERE vehicle.Vehicle_ID IN (SELECT vehicle_driver.Vehicle_ID FROM vehicle_driver)),SELECT model FROM vehicle EXCEPT SELECT T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id
205,178,,wrong_column,True,SELECT driver.Name FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID INNER JOIN vehicle ON vehicle_driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Power = 0,SELECT model FROM vehicle EXCEPT SELECT T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id
206,179,,wrong_table,True,"SELECT vehicle.Power, vehicle.Model FROM vehicle INNER JOIN driver ON vehicle.Vehicle_ID = driver.Driver_ID WHERE vehicle.Power > 1 OR driver.Citizenship = 'Ziyang'","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id GROUP BY T2.vehicle_id HAVING count(*)  =  2 OR T1.builder  =  'Ziyang'"
207,180,,missing_clause,True,"SELECT vehicle.Vehicle_ID, vehicle.Model FROM vehicle JOIN vehicle_driver ON vehicle_driver.Driver_ID = vehicle.Vehicle_ID WHERE vehicle.Power = 2 OR vehicle.Builder = ""Ziyang""","SELECT T1.vehicle_id ,  T1.model FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.vehicle_id  =  T2.vehicle_id GROUP BY T2.vehicle_id HAVING count(*)  =  2 OR T1.builder  =  'Ziyang'"
208,183,,wrong_column,True,SELECT vehicle.Power FROM vehicle WHERE vehicle.Top_Speed = ( SELECT MAX(vehicle.Top_Speed) FROM vehicle ),SELECT count(*) FROM vehicle WHERE top_speed  =  (SELECT max(top_speed) FROM vehicle)
209,184,,wrong_column,True,SELECT COUNT(vehicle.Power) FROM vehicle WHERE vehicle.Power = (SELECT MAX(vehicle.Power) FROM vehicle),SELECT count(*) FROM vehicle WHERE top_speed  =  (SELECT max(top_speed) FROM vehicle)
