pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,masked_sql,real_sql
77,290,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,SELECT COUNT(T2.IDENTIFIER_PRIMARY_7) FROM T2 JOIN T1 ON T2.IDENTIFIER_REFERENCE_8 = T1.IDENTIFIER_PRIMARY_1,SELECT COUNT(Customer_Orders.order_id) FROM Customer_Orders JOIN Customers ON Customer_Orders.customer_id = Customers.customer_id
78,309,customers_and_orders,customers_and_orders,,,False,0,True,,llama3.1-8b,SELECT COUNT(T1.DESCRIPTIVE_ATTRIBUTE_5) FROM T1 AS T1 JOIN T3 AS T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_12 WHERE T2.MEASUREMENT_VALUE_14 IS NOT NULL,SELECT COUNT(Customers.customer_phone) FROM Customers AS Customers JOIN Order_Items AS Customer_Orders ON Customers.customer_id = Customer_Orders.order_id WHERE Customer_Orders.order_quantity IS NOT NULL
79,310,customers_and_orders,customers_and_orders,,,False,3,False,,llama3.1-8b,SELECT COUNT(DISTINCT T1.DESCRIPITIVE_ATTRIBUTE_5) FROM T1 AS T1 INNER JOIN T2 AS T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 INNER JOIN T3 AS T3 ON T2.IDENTIFIER_PRIMARY_7 = T3.IDENTIFIER_REFERENCE_12 WHERE T3.MEASUREMENT_VALUE_14 IS NOT NULL,SELECT COUNT(DISTINCT Customers.DESCRIPITIVE_ATTRIBUTE_5) FROM Customers AS Customers INNER JOIN Customer_Orders AS Customer_Orders ON Customers.customer_id = Customer_Orders.customer_id INNER JOIN Order_Items AS Order_Items ON Customer_Orders.order_id = Order_Items.order_id WHERE Order_Items.order_quantity IS NOT NULL
80,4,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.TEXT_FIELD_3, T1.TEXT_FIELD_4 FROM T1","SELECT club.Manager, club.Captain FROM club"
81,5,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.TEXT_FIELD_3, T1.TEXT_FIELD_4 FROM T1","SELECT club.Manager, club.Captain FROM club"
82,10,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 ORDER BY T2.NUMERIC_FIELD_10 DESC LIMIT 1,SELECT club.Name FROM club JOIN player ON club.Club_ID = player.Club_ID ORDER BY player.Earnings DESC LIMIT 1
83,11,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 ORDER BY T2.NUMERIC_FIELD_10 DESC LIMIT 1,SELECT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID ORDER BY player.Earnings DESC LIMIT 1
84,16,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T2.DESCRIPTIVE_ATTRIBUTE_8 FROM T2 AS T1 JOIN T1 AS T2 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1","SELECT club.Name , player.Name FROM player AS club JOIN club AS player ON player.Club_ID = club.Club_ID"
85,17,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T2.DESCRIPTIVE_ATTRIBUTE_8, T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T2 INNER JOIN T1 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1","SELECT player.Name, club.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID"
86,18,soccer_3,soccer_3,,,False,1,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 WHERE T2.MEASUREMENT_VALUE_12 > 2,SELECT club.Name FROM club INNER JOIN player ON club.Club_ID = player.Club_ID WHERE player.Wins_count > 2
87,19,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 AS T1 JOIN T2 AS T2 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T2.MEASUREMENT_VALUE_11 > 2,SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2
88,20,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T2.DESCRIPTIVE_ATTRIBUTE_9 FROM T2 WHERE T2.DESCRIPTIVE_ATTRIBUTE_8 = (SELECT T1.TEXT_FIELD_4 FROM T1 WHERE T1.TEXT_FIELD_3 = ""Sam Allardyce"")","SELECT player.Country FROM player WHERE player.Name = (SELECT club.Captain FROM club WHERE club.Manager = ""Sam Allardyce"")"
89,21,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 AS T1 JOIN T2 AS T2 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.TEXT_FIELD_4 = ""Sam Allardyce""","SELECT club.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE club.Captain = ""Sam Allardyce"""
90,24,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.TEXT_FIELD_5 , count(*) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_13 GROUP BY T1.TEXT_FIELD_5","SELECT club.Manufacturer , count(*) FROM club JOIN player ON club.Club_ID = player.Club_ID GROUP BY club.Manufacturer"
91,25,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T1.TEXT_FIELD_5, COUNT(T1.IDENTIFIER_PRIMARY_1) FROM T1 GROUP BY T1.TEXT_FIELD_5","SELECT club.Manufacturer, COUNT(club.Club_ID) FROM club GROUP BY club.Manufacturer"
92,38,soccer_3,soccer_3,,,False,0,True,,llama3.1-8b,"SELECT T2.NUMERIC_FIELD_10 FROM T2 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 = ""Australia"" OR T2.DESCRIPTIVE_ATTRIBUTE_9 = ""Zimbabwe""","SELECT player.Earnings FROM player WHERE player.Country = ""Australia"" OR player.Country = ""Zimbabwe"""
93,39,soccer_3,soccer_3,,,False,3,False,,llama3.1-8b,"SELECT T2.NUMERIC_FIELD_10 FROM T2 JOIN T1 ON T2.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_9 = ""Australia"" OR T1.DESCRIPTIVE_ATTRIBUTE_9 = ""Zimbabwe""","SELECT player.Earnings FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE club.Country = ""Australia"" OR club.Country = ""Zimbabwe"""
94,42,e_commerce,e_commerce,,,False,1,True,,llama3.1-8b,"SELECT T1.IDENTIFIER_PRIMARY_1 , T1.DESCRIPTIVE_ATTRIBUTE_3 , COUNT(T3.DESCRIPTIVE_ATTRIBUTE_12) FROM T1 JOIN T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_15 JOIN T3 ON T4.IDENTIFIER_REFERENCE_16 = T3.IDENTIFIER_PRIMARY_10 GROUP BY T1.IDENTIFIER_PRIMARY_1","SELECT Products.product_id , Products.product_name , COUNT(Orders.order_status_code) FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Orders ON Order_Items.order_id = Orders.order_id GROUP BY Products.product_id"
95,43,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_3, COUNT(T1.DESCRIPTIVE_ATTRIBUTE_3) AS count, T2.DESCRIPTIVE_ATTRIBUTE_8, T1.IDENTIFIER_PRIMARY_1 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_11 JOIN T2 ON T3.IDENTIFIER_PRIMARY_10 = T2.IDENTIFIER_PRIMARY_7 GROUP BY T1.IDENTIFIER_PRIMARY_1","SELECT Products.product_name, COUNT(Products.product_name) AS count, Invoices.invoice_status_code, Products.product_id FROM Products JOIN Orders ON Products.product_id = Orders.customer_id JOIN Invoices ON Orders.order_id = Invoices.invoice_number GROUP BY Products.product_id"
96,50,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T3.IDENTIFIER_PRIMARY_10 , T3.CHRONOLOGICAL_MARKER_13 FROM T3 JOIN T4 ON T3.IDENTIFIER_PRIMARY_10 = T4.IDENTIFIER_REFERENCE_16 WHERE T4.IDENTIFIER_REFERENCE_15 IN (SELECT IDENTIFIER_PRIMARY_1 FROM T1 GROUP BY IDENTIFIER_PRIMARY_1 HAVING COUNT(*) >= 2)","SELECT Orders.order_id , Orders.date_order_placed FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id WHERE Order_Items.product_id IN (SELECT product_id FROM Products GROUP BY product_id HAVING COUNT(*) >= 2)"
97,51,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T3.IDENTIFIER_PRIMARY_10 , T2.CHRONOLOGICAL_MARKER_9 FROM T3 JOIN T5 ON T3.IDENTIFIER_PRIMARY_10 = T5.IDENTIFIER_REFERENCE_19 JOIN T2 ON T5.IDENTIFIER_REFERENCE_20 = T2.IDENTIFIER_PRIMARY_7 GROUP BY T3.IDENTIFIER_PRIMARY_10 HAVING count(DISTINCT T3.DESCRIPTIVE_ATTRIBUTE_12) >= 2","SELECT Orders.order_id , Invoices.invoice_date FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number GROUP BY Orders.order_id HAVING count(DISTINCT Orders.order_status_code) >= 2"
98,60,e_commerce,e_commerce,,,False,3,False,,llama3.1-8b,"SELECT T1.DESCRIPITIVE_ATTRIBUTE_2 , count(T2.IDENTIFIER_PRIMARY_7) FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 GROUP BY T1.DESCRIPITIVE_ATTRIBUTE_2","SELECT Customers.DESCRIPITIVE_ATTRIBUTE_2 , count(Orders.order_id) FROM Customers JOIN Orders ON Customers.customer_id = Orders.customer_id GROUP BY Customers.DESCRIPITIVE_ATTRIBUTE_2"
99,61,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_3, count(*) FROM T2 AS T2 JOIN T1 AS T1 ON T2.IDENTIFIER_REFERENCE_7 = T1.IDENTIFIER_PRIMARY_1 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_3","SELECT Orders.order_status_code, count(*) FROM Order_Items AS Order_Items JOIN Orders AS Orders ON Order_Items.order_id = Orders.order_id GROUP BY Orders.order_status_code"
100,62,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.DESCRIPTIVE_ATTRIBUTE_3, T1.DESCRIPTIVE_ATTRIBUTE_5, T2.TEXT_FIELD_8 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_7","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_last_name, Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
101,63,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T1.DESCRIPTIVE_ATTRIBUTE_3 , T1.TEXT_FIELD_4 , T2.TEXT_FIELD_8 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_7","SELECT Customers.gender_code , Customers.customer_first_name , Customers.customer_middle_initial , Customer_Payment_Methods.payment_method_code FROM Customers INNER JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
102,64,e_commerce,e_commerce,,,False,1,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T2.CHRONOLOGICAL_MARKER_7 , T4.CHRONOLOGICAL_MARKER_16 FROM T1 INNER JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_5 INNER JOIN T4 ON T4.IDENTIFIER_REFERENCE_14 = T1.IDENTIFIER_PRIMARY_1","SELECT Invoices.invoice_status_code , Orders.date_order_placed , Shipments.shipment_date FROM Invoices INNER JOIN Orders ON Invoices.invoice_number = Orders.customer_id INNER JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number"
103,65,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.CHRONOLOGICAL_MARKER_3, T4.CHRONOLOGICAL_MARKER_16 FROM T1 INNER JOIN T4 ON T4.IDENTIFIER_REFERENCE_14 = T1.IDENTIFIER_PRIMARY_1","SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices INNER JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number"
104,68,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T3.DESCRIPTIVE_ATTRIBUTE_11, T4.MEASUREMENT_VALUE_15 FROM T3 JOIN T4 ON T4.IDENTIFIER_REFERENCE_14 = T3.IDENTIFIER_REFERENCE_10 JOIN T2 ON T2.IDENTIFIER_PRIMARY_4 = T3.IDENTIFIER_REFERENCE_10 JOIN T1 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_REFERENCE_14 WHERE T2.CHRONOLOGICAL_MARKER_7 = 'ordered' AND T4.CHRONOLOGICAL_MARKER_16 = 'shipped'","SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Shipments ON Shipments.invoice_number = Order_Items.order_id JOIN Orders ON Orders.order_id = Order_Items.order_id JOIN Invoices ON Invoices.invoice_number = Shipments.invoice_number WHERE Orders.date_order_placed = 'ordered' AND Shipments.shipment_date = 'shipped'"
105,69,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T3.DESCRIPTIVE_ATTRIBUTE_11 , T4.MEASUREMENT_VALUE_15 FROM T1 AS T1 INNER JOIN T4 AS T4 ON T4.IDENTIFIER_REFERENCE_14 = T1.IDENTIFIER_PRIMARY_1 INNER JOIN T2 AS T2 ON T2.IDENTIFIER_PRIMARY_4 = T4.IDENTIFIER_REFERENCE_13 INNER JOIN T3 AS T3 ON T3.IDENTIFIER_REFERENCE_10 = T2.IDENTIFIER_PRIMARY_4 WHERE T2.CHRONOLOGICAL_MARKER_7 = ""ordered"" AND T4.CHRONOLOGICAL_MARKER_16 = ""shipped""","SELECT Order_Items.order_item_status_code , Shipments.shipment_tracking_number FROM Invoices AS Invoices INNER JOIN Shipments AS Shipments ON Shipments.invoice_number = Invoices.invoice_number INNER JOIN Orders AS Orders ON Orders.order_id = Shipments.order_id INNER JOIN Order_Items AS Order_Items ON Order_Items.order_id = Orders.order_id WHERE Orders.date_order_placed = ""ordered"" AND Shipments.shipment_date = ""shipped"""
106,84,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT DESCRIPTIVE_ATTRIBUTE_4 , TEXT_FIELD_5 FROM T1 WHERE MEASUREMENT_VALUE_6 LIKE '+12%'","SELECT login_name , login_password FROM Customers WHERE phone_number LIKE '+12%'"
107,85,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T1.TEXT_FIELD_5 FROM T1 AS T1 JOIN T2 AS T2 ON T2.IDENTIFIER_REFERENCE_8 = T1.IDENTIFIER_PRIMARY_1 WHERE T1.MEASUREMENT_VALUE_6 LIKE '+12%'","SELECT Customers.customer_first_name , Customers.login_password FROM Customers AS Customers JOIN Orders AS Orders ON Orders.customer_id = Customers.customer_id WHERE Customers.phone_number LIKE '+12%'"
108,86,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,SELECT DESCRIPTIVE_ATTRIBUTE_3 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_3 LIKE '%Dell%',SELECT product_name FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,,,False,3,False,,llama3.1-8b,"SELECT T1.MEASUREMENT_VALUE_6 FROM T1 WHERE T1.DESCRIBITIVE_ATTRIBUTE_3 LIKE ""%Dell%""","SELECT Products.product_size FROM Products WHERE Products.DESCRIBITIVE_ATTRIBUTE_3 LIKE ""%Dell%"""
110,94,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_3 , T1.CHRONOLOGICAL_MARKER_4 FROM T1","SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders"
111,95,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_3 , T1.CHRONOLOGICAL_MARKER_4 FROM T1","SELECT Orders.order_status_code , Orders.date_order_placed FROM Orders"
112,96,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_4 , T1.DESCRIPTIVE_ATTRIBUTE_5 , T1.TEXT_FIELD_6 FROM T1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_5 = ""USA""","SELECT Customers.address_line_1 , Customers.town_city , Customers.county FROM Customers WHERE Customers.town_city = ""USA"""
113,97,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT DESCRIPTIVE_ATTRIBUTE_2, DESCRIPTIVE_ATTRIBUTE_5, TEXT_FIELD_6 FROM T1 WHERE DESCRIPTIVE_ATTRIBUTE_5 = 'United States'","SELECT customer_first_name, town_city, county FROM Customers WHERE town_city = 'United States'"
114,112,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3 FROM T1 WHERE T1.CURRENCY_AMOUNT_4 > 3","SELECT Products.product_id, Products.product_name FROM Products WHERE Products.product_price > 3"
115,113,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.IDENTIFIER_PRIMARY_1, T1.DESCRIPTIVE_ATTRIBUTE_3 FROM T1 AS T1 JOIN T5 AS T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_21 GROUP BY T2.IDENTIFIER_REFERENCE_21 HAVING count(*) > 3","SELECT Products.product_id, Products.product_name FROM Products AS Products JOIN Shipment_Items AS Orders ON Products.product_id = Orders.order_item_id GROUP BY Orders.order_item_id HAVING count(*) > 3"
116,114,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T1.IDENTIFIER_PRIMARY_1 FROM T1 JOIN T4 ON T4.IDENTIFIER_REFERENCE_14 = T1.IDENTIFIER_PRIMARY_1 JOIN T5 ON T5.IDENTIFIER_REFERENCE_18 = T4.IDENTIFIER_PRIMARY_12 JOIN T2 ON T2.IDENTIFIER_PRIMARY_4 = T5.IDENTIFIER_REFERENCE_18 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(T5.IDENTIFIER_PRIMARY_17) >= 2","SELECT Invoices.invoice_status_code , Invoices.invoice_number FROM Invoices JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number JOIN Shipment_Items ON Shipment_Items.order_item_id = Shipments.shipment_id JOIN Orders ON Orders.order_id = Shipment_Items.order_item_id GROUP BY Invoices.invoice_number HAVING COUNT(Shipment_Items.shipment_id) >= 2"
117,115,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 , T1.IDENTIFIER_PRIMARY_1 FROM T1 INNER JOIN T4 ON T4.IDENTIFIER_REFERENCE_14 = T1.IDENTIFIER_PRIMARY_1 INNER JOIN T2 ON T4.IDENTIFIER_REFERENCE_13 = T2.IDENTIFIER_PRIMARY_4 GROUP BY T1.IDENTIFIER_PRIMARY_1 HAVING COUNT(T4.IDENTIFIER_PRIMARY_12) >= 2","SELECT Invoices.invoice_status_code , Invoices.invoice_number FROM Invoices INNER JOIN Shipments ON Shipments.invoice_number = Invoices.invoice_number INNER JOIN Orders ON Shipments.order_id = Orders.order_id GROUP BY Invoices.invoice_number HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T1.MEASUREMENT_VALUE_4 , T1.CHRONOLOGICAL_MARKER_5 FROM T1","SELECT Shipments.shipment_tracking_number , Shipments.shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,,,False,0,True,,llama3.1-8b,"SELECT T3.MEASUREMENT_VALUE_12 , T3.CHRONOLOGICAL_MARKER_13 FROM T3 JOIN T1 ON T3.IDENTIFIER_REFERENCE_10 = T1.IDENTIFIER_PRIMARY_1","SELECT Shipments.shipment_tracking_number , Shipments.shipment_date FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id"
120,121,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 JOIN T2 ON T3.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_6 ORDER BY T2.MEASUREMENT_VALUE_8 DESC LIMIT 1,SELECT channel.Name FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID JOIN director ON program.Director_ID = director.Director_ID ORDER BY director.Age DESC LIMIT 1
121,122,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT COUNT(*) FROM T1 WHERE TEXT_FIELD_5 LIKE '%bbc%',SELECT COUNT(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,False,3,False,,llama3.1-8b,SELECT T1.DESCRIPITIVE_ATTRIBUTE_2 FROM T3 AS T1 JOIN T2 AS T2 ON T1.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_6 ORDER BY T1.CHRONOLOGICAL_MARKER_10 DESC LIMIT 1,SELECT channel.DESCRIPITIVE_ATTRIBUTE_2 FROM program AS channel JOIN director AS director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.TEXT_FIELD_3 FROM T1 INNER JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 INNER JOIN T2 ON T3.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_6 WHERE T3.IDENTIFIER_PRIMARY_9 > 1","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel INNER JOIN program ON channel.Channel_ID = program.Channel_ID INNER JOIN director ON program.Director_ID = director.Director_ID WHERE program.Program_ID > 1"
124,129,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, COUNT(T3.IDENTIFIER_PRIMARY_9) FROM T1 INNER JOIN T3 ON T3.IDENTIFIER_REFERENCE_13 = T1.IDENTIFIER_PRIMARY_1 INNER JOIN T2 ON T2.IDENTIFIER_PRIMARY_6 = T3.IDENTIFIER_REFERENCE_12 GROUP BY T1.DESCRIPTIVE_ATTRIBUTE_2","SELECT channel.Name, COUNT(program.Program_ID) FROM channel INNER JOIN program ON program.Channel_ID = channel.Channel_ID INNER JOIN director ON director.Director_ID = program.Director_ID GROUP BY channel.Name"
125,131,bbc_channels,bbc_channels,,,False,0,True,,llama3.1-8b,SELECT T1.DESCRIPTIVE_ATTRIBUTE_2 FROM T1 INNER JOIN T3 ON T1.IDENTIFIER_PRIMARY_1 = T3.IDENTIFIER_REFERENCE_13 INNER JOIN T2 ON T3.IDENTIFIER_REFERENCE_12 = T2.IDENTIFIER_PRIMARY_6 WHERE T2.DESCRIPTIVE_ATTRIBUTE_7 = 'Dracula',SELECT channel.Name FROM channel INNER JOIN program ON channel.Channel_ID = program.Channel_ID INNER JOIN director ON program.Director_ID = director.Director_ID WHERE director.Name = 'Dracula'
126,138,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,"SELECT T1.DESCRIPTIVE_ATTRIBUTE_2, T1.TEXT_FIELD_3 FROM T1 WHERE T1.DESCRIPTIVE_ATTRIBUTE_2 = 'tv shows'","SELECT tv_show.tv_show_name, tv_show.Sub_tittle FROM tv_show WHERE tv_show.tv_show_name = 'tv shows'"
127,140,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT T1.TEXT_FIELD_2 FROM T1 JOIN T2 ON T1.IDENTIFIER_PRIMARY_1 = T2.IDENTIFIER_REFERENCE_8 WHERE T2.DESCRIPTIVE_ATTRIBUTE_9 > 150 OR T2.DESCRIPTIVE_ATTRIBUTE_9 < 30,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30
128,141,tv_shows,tv_shows,,,False,0,True,,llama3.1-8b,SELECT T1.TEXT_FIELD_2 FROM T1 AS T1 INNER JOIN T2 AS T2 ON T2.IDENTIFIER_REFERENCE_8 = T1.IDENTIFIER_PRIMARY_1 ORDER BY T2.DESCRIPTIVE_ATTRIBUTE_9 DESC LIMIT 1,SELECT radio.Transmitter FROM radio AS radio INNER JOIN city_channel_radio AS city_channel_radio ON city_channel_radio.Radio_ID = radio.Radio_ID ORDER BY city_channel_radio.Is_online DESC LIMIT 1
129,143,tv_shows,tv_shows,,,False,1,True,,llama3.1-8b,"SELECT T2.DESCRIPTIVE_ATTRIBUTE_7 , COUNT(T1.IDENTIFIER_PRIMARY_1) FROM T1 AS T1 JOIN T4 AS T4 ON T1.IDENTIFIER_PRIMARY_1 = T4.IDENTIFIER_PRIMARY_14 JOIN T2 AS T2 ON T4.IDENTIFIER_REFERENCE_15 = T2.IDENTIFIER_PRIMARY_6 GROUP BY T2.DESCRIPTIVE_ATTRIBUTE_7","SELECT tv_show.tv_show_name , COUNT(city_channel.ID) FROM city_channel AS city_channel JOIN city_channel_tv_show AS city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID JOIN tv_show AS tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID GROUP BY tv_show.tv_show_name"
