pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
112,96,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT address_line_1, town_city, county FROM Customers WHERE county = 'USA'","SELECT address_line_1, town_city, county FROM Customers WHERE county = 'USA'"
113,97,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT address_line_1, town_city, county FROM Customers WHERE county = 'United States'","SELECT address_line_1, town_city, county FROM Customers WHERE county = 'United States'"
114,112,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.product_id, T1.product_description FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_id HAVING COUNT(T2.order_item_id) > 3","SELECT T1.product_id, T1.product_description FROM Products AS T1 JOIN Order_Items AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_id HAVING COUNT(T2.order_item_id) > 3"
115,113,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT P.product_id, P.product_description FROM Products AS P JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id HAVING COUNT(*) > 3","SELECT P.product_id, P.product_description FROM Products AS P JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id HAVING COUNT(*) > 3"
116,114,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2","SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2"
117,115,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2","SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director),SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director)
121,122,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%',SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN (SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING count(*) > 1)","SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN (SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING count(*) > 1)"
124,129,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name","SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name"
125,131,bbc_channels,bbc_channels,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula',SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula'
126,138,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT tv_show_name, Original_Airdate FROM tv_show","SELECT tv_show_name, Original_Airdate FROM tv_show"
127,140,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30,SELECT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30
128,141,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1
129,143,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Affiliation, COUNT(*) FROM city_channel GROUP BY Affiliation","SELECT Affiliation, COUNT(*) FROM city_channel GROUP BY Affiliation"
130,146,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC","SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC"
131,147,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID","SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter","SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter"
133,157,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Builder = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = ""1996""","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = ""1996"""
136,162,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'"
137,163,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
138,164,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
139,165,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT d.Driver_ID) FROM driver AS d JOIN vehicle_driver AS vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle AS v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012',SELECT COUNT(DISTINCT d.Driver_ID) FROM driver AS d JOIN vehicle_driver AS vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle AS v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012'
140,166,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012',SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012'
141,173,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
142,174,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
143,175,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
145,187,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
146,188,vehicle_driver,vehicle_driver,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
147,197,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database"""
148,198,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database"""
149,201,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Type_of_Question_Code, COUNT(*) as count FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code, COUNT(*) as count FROM Questions GROUP BY Type_of_Question_Code"
150,202,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
151,207,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as answer_count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY answer_count DESC","SELECT Student_Answer_Text, COUNT(*) as answer_count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY answer_count DESC"
152,208,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC","SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC"
153,209,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID"
154,210,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT S.First_Name, SA.Date_of_Answer FROM Student_Answers AS SA JOIN Students AS S ON SA.Student_ID = S.Student_ID","SELECT S.First_Name, SA.Date_of_Answer FROM Student_Answers AS SA JOIN Students AS S ON SA.Student_ID = S.Student_ID"
155,211,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT t1.Email_Adress, t3.Date_of_Answer FROM Students AS t1 JOIN Student_Answers AS t3 ON t1.Student_ID = t3.Student_ID ORDER BY t3.Date_of_Answer DESC","SELECT DISTINCT t1.Email_Adress, t3.Date_of_Answer FROM Students AS t1 JOIN Student_Answers AS t3 ON t1.Student_ID = t3.Student_ID ORDER BY t3.Date_of_Answer DESC"
156,212,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.Email_Adress, T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID = T2.Student_ID ORDER BY T1.Date_of_Answer DESC","SELECT T2.Email_Adress, T1.Date_of_Answer FROM Student_Answers AS T1 JOIN Students AS T2 ON T1.Student_ID = T2.Student_ID ORDER BY T1.Date_of_Answer DESC"
157,215,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT First_Name FROM Students WHERE Student_ID IN (SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2),SELECT First_Name FROM Students WHERE Student_ID IN (SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2)
158,216,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT S.First_Name FROM Students S JOIN Student_Answers SA ON S.Student_ID = SA.Student_ID GROUP BY S.Student_ID HAVING COUNT(*) >= 2,SELECT S.First_Name FROM Students S JOIN Student_Answers SA ON S.Student_ID = SA.Student_ID GROUP BY S.Student_ID HAVING COUNT(*) >= 2
159,221,online_exams,online_exams,,,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Gender_MFU, COUNT(*) FROM Students GROUP BY Gender_MFU","SELECT Gender_MFU, COUNT(*) FROM Students GROUP BY Gender_MFU"
160,14,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
162,22,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC","SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC"
163,23,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC","SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC"
164,26,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL
167,33,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT t1.Name FROM club AS t1 LEFT JOIN player AS t2 ON t1.Club_ID = t2.Club_ID WHERE t2.Player_ID IS NULL,SELECT t1.Name FROM club AS t1 LEFT JOIN player AS t2 ON t1.Club_ID = t2.Club_ID WHERE t2.Player_ID IS NULL
168,34,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Earnings > 1400000 OR Earnings < 1100000,SELECT Country FROM player WHERE Earnings > 1400000 OR Earnings < 1100000
169,35,soccer_3,soccer_3,,,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0
170,44,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id, O.date_order_placed HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1","SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id, O.date_order_placed HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1"
171,45,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 1 ),SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 1 )
172,49,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(DISTINCT OI.order_id) < 2","SELECT P.product_id, P.product_name, P.product_price, P.product_color FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_color HAVING COUNT(DISTINCT OI.order_id) < 2"
173,56,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
174,57,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(DISTINCT customer_id) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(DISTINCT customer_id) DESC LIMIT 1
175,58,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT gender_code, COUNT(product_id) AS number_of_products FROM Customers JOIN Products GROUP BY gender_code","SELECT gender_code, COUNT(product_id) AS number_of_products FROM Customers JOIN Products GROUP BY gender_code"
176,59,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT product_color AS gender, COUNT(*) AS products_bought FROM Products GROUP BY product_color","SELECT product_color AS gender, COUNT(*) AS products_bought FROM Products GROUP BY product_color"
177,66,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT P.product_name, S.shipment_date FROM Shipment_Items AS SI JOIN Shipments AS S ON SI.shipment_id = S.shipment_id JOIN Order_Items AS OI ON SI.order_item_id = OI.order_item_id JOIN Products AS P ON OI.product_id = P.product_id","SELECT P.product_name, S.shipment_date FROM Shipment_Items AS SI JOIN Shipments AS S ON SI.shipment_id = S.shipment_id JOIN Order_Items AS OI ON SI.order_item_id = OI.order_item_id JOIN Products AS P ON OI.product_id = P.product_id"
178,67,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT p.product_name, s.shipment_date FROM Shipments AS s JOIN Shipment_Items AS si ON si.shipment_id = s.shipment_id JOIN Order_Items AS oi ON oi.order_item_id = si.order_item_id JOIN Products AS p ON p.product_id = oi.product_id","SELECT DISTINCT p.product_name, s.shipment_date FROM Shipments AS s JOIN Shipment_Items AS si ON si.shipment_id = s.shipment_id JOIN Order_Items AS oi ON oi.order_item_id = si.order_item_id JOIN Products AS p ON p.product_id = oi.product_id"
179,70,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT p.product_name, p.product_color FROM Shipment_Items AS si JOIN Order_Items AS oi ON si.order_item_id = oi.order_item_id JOIN Products AS p ON oi.product_id = p.product_id","SELECT DISTINCT p.product_name, p.product_color FROM Shipment_Items AS si JOIN Order_Items AS oi ON si.order_item_id = oi.order_item_id JOIN Products AS p ON oi.product_id = p.product_id"
180,71,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT P.product_name, P.product_color FROM Products AS P JOIN Order_Items AS OI ON OI.product_id = P.product_id JOIN Shipment_Items AS SI ON SI.order_item_id = OI.order_item_id JOIN Shipments AS S ON S.shipment_id = SI.shipment_id","SELECT DISTINCT P.product_name, P.product_color FROM Products AS P JOIN Order_Items AS OI ON OI.product_id = P.product_id JOIN Shipment_Items AS SI ON SI.order_item_id = OI.order_item_id JOIN Shipments AS S ON S.shipment_id = SI.shipment_id"
181,74,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT I.invoice_status_code FROM Orders AS O JOIN Shipments AS S ON S.order_id = O.order_id JOIN Invoices AS I ON I.invoice_number = S.invoice_number WHERE O.order_id NOT IN (SELECT order_id FROM Shipments),SELECT DISTINCT I.invoice_status_code FROM Orders AS O JOIN Shipments AS S ON S.order_id = O.order_id JOIN Invoices AS I ON I.invoice_number = S.invoice_number WHERE O.order_id NOT IN (SELECT order_id FROM Shipments)
182,75,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT I.invoice_status_code FROM Orders AS O JOIN Shipments AS S ON S.order_id = O.order_id JOIN Invoices AS I ON I.invoice_number = S.invoice_number WHERE O.order_id NOT IN (SELECT order_id FROM Shipments),SELECT DISTINCT I.invoice_status_code FROM Orders AS O JOIN Shipments AS S ON S.order_id = O.order_id JOIN Invoices AS I ON I.invoice_number = S.invoice_number WHERE O.order_id NOT IN (SELECT order_id FROM Shipments)
183,76,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT O.order_id, O.date_order_placed, SUM(P.product_price) AS total_cost FROM Orders AS O JOIN Order_Items AS OI ON OI.order_id = O.order_id JOIN Products AS P ON P.product_id = OI.product_id GROUP BY O.order_id, O.date_order_placed","SELECT O.order_id, O.date_order_placed, SUM(P.product_price) AS total_cost FROM Orders AS O JOIN Order_Items AS OI ON OI.order_id = O.order_id JOIN Products AS P ON P.product_id = OI.product_id GROUP BY O.order_id, O.date_order_placed"
184,77,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT O.order_id, O.date_order_placed, COALESCE(SUM(P.product_price), 0) AS total_amount_paid FROM Orders AS O LEFT JOIN Order_Items AS OI ON O.order_id = OI.order_id LEFT JOIN Products AS P ON OI.product_id = P.product_id GROUP BY O.order_id, O.date_order_placed","SELECT O.order_id, O.date_order_placed, COALESCE(SUM(P.product_price), 0) AS total_amount_paid FROM Orders AS O LEFT JOIN Order_Items AS OI ON O.order_id = OI.order_id LEFT JOIN Products AS P ON OI.product_id = P.product_id GROUP BY O.order_id, O.date_order_placed"
185,98,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,"SELECT product_name AS buyer_first_name, product_name FROM Products","SELECT product_name AS buyer_first_name, product_name FROM Products"
186,99,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT product_name FROM Products,SELECT product_name FROM Products
187,108,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT O.date_order_placed FROM Orders AS O JOIN ( SELECT customer_id FROM Customer_Payment_Methods GROUP BY customer_id HAVING COUNT(*) >= 2 ) AS CPM ON O.customer_id = CPM.customer_id,SELECT DISTINCT O.date_order_placed FROM Orders AS O JOIN ( SELECT customer_id FROM Customer_Payment_Methods GROUP BY customer_id HAVING COUNT(*) >= 2 ) AS CPM ON O.customer_id = CPM.customer_id
188,109,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT o.date_order_placed FROM Orders AS o JOIN ( SELECT customer_id FROM Customer_Payment_Methods GROUP BY customer_id HAVING COUNT(DISTINCT payment_method_code) >= 2 ) AS pm ON o.customer_id = pm.customer_id,SELECT DISTINCT o.date_order_placed FROM Orders AS o JOIN ( SELECT customer_id FROM Customer_Payment_Methods GROUP BY customer_id HAVING COUNT(DISTINCT payment_method_code) >= 2 ) AS pm ON o.customer_id = pm.customer_id
189,110,e_commerce,e_commerce,,,False,0,True,hard,gpt-5.2,hybrid,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1,SELECT order_status_code FROM Orders GROUP BY order_status_code ORDER BY COUNT(*) ASC LIMIT 1
