pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,re_picked,retries,exec_success,masked_sql,real_sql
115,113,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1, T1.C5 FROM T1 AS T1 JOIN T3 AS T2 ON T2.C12 = T1.C1 JOIN T5 AS T3 ON T3.C21 = T2.C11 GROUP BY T1.C1 HAVING count(*) > 3","SELECT Products.product_id, Products.product_color FROM Products AS Products JOIN Order_Items AS Orders ON Orders.product_id = Products.product_id JOIN Shipment_Items AS Order_Items ON Order_Items.order_item_id = Orders.order_item_id GROUP BY Products.product_id HAVING count(*) > 3"
116,114,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C6 , T2.C4 FROM T2 WHERE T2.C5 IN ( SELECT T3.C10 FROM T3 GROUP BY T3.C10 HAVING COUNT(*) >= 2 )","SELECT Orders.order_status_code , Orders.order_id FROM Orders WHERE Orders.customer_id IN ( SELECT Order_Items.order_id FROM Order_Items GROUP BY Order_Items.order_id HAVING COUNT(*) >= 2 )"
117,115,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C16, T4.C12 FROM T4 INNER JOIN T3 ON T4.C14 = T3.C10 INNER JOIN T5 ON T5.C17 = T4.C12 GROUP BY T4.C12 HAVING COUNT(T4.C12) >= 2","SELECT Shipments.shipment_date, Shipments.shipment_id FROM Shipments INNER JOIN Order_Items ON Shipments.invoice_number = Order_Items.order_id INNER JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id GROUP BY Shipments.shipment_id HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C4 , T1.C5 FROM T1 JOIN T2 ON T1.C1 = T2.C6","SELECT Shipments.shipment_tracking_number , Shipments.shipment_date FROM Shipments JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id"
119,117,e_commerce,e_commerce,,,False,0,True,"SELECT T2.C8 , T3.C13 FROM T3 JOIN T1 ON T3.C10 = T1.C1 JOIN T2 ON T1.C1 = T2.C7","SELECT Order_Items.order_item_status_code , Shipments.shipment_date FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id JOIN Order_Items ON Orders.order_id = Order_Items.order_id"
120,121,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 ORDER BY T1.C10 DESC LIMIT 1,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1
121,122,bbc_channels,bbc_channels,,,False,0,True,SELECT COUNT(C9) FROM T3 WHERE C11 LIKE '%bbc%',SELECT COUNT(Program_ID) FROM program WHERE Title LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,False,1,True,SELECT T2.C7 FROM T3 AS T1 JOIN T2 ON T1.C12 = T2.C6 ORDER BY T1.C10 DESC LIMIT 1,SELECT director.Name FROM program AS channel JOIN director ON channel.Director_ID = director.Director_ID ORDER BY channel.Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,False,0,True,"SELECT T1.C2, T1.C3 FROM T1 AS T1 JOIN T3 AS T3 ON T3.C13 = T1.C1 WHERE T3.C10 > 1","SELECT channel.Name, channel.Analogue_terrestrial_channel FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year > 1"
124,129,bbc_channels,bbc_channels,,,False,0,True,"SELECT T2.C7, COUNT(T3.C9) FROM T3 INNER JOIN T2 ON T3.C12 = T2.C6 GROUP BY T2.C7","SELECT director.Name, COUNT(program.Program_ID) FROM program INNER JOIN director ON program.Director_ID = director.Director_ID GROUP BY director.Name"
125,131,bbc_channels,bbc_channels,,,False,0,True,SELECT T1.C2 FROM T1 INNER JOIN T3 ON T1.C1 = T3.C13 WHERE T3.C11 = 'Dracula',SELECT channel.Name FROM channel INNER JOIN program ON channel.Channel_ID = program.Channel_ID WHERE program.Title = 'Dracula'
126,138,tv_shows,tv_shows,,,False,0,True,"SELECT T1.C2, T1.C4 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7","SELECT tv_show.tv_show_name, tv_show.Next_show_name FROM tv_show AS tv_show JOIN city_channel_tv_show AS city_channel_tv_show ON tv_show.tv_show_ID = city_channel_tv_show.tv_show_ID"
127,140,tv_shows,tv_shows,,,False,0,True,SELECT C2 FROM T1 WHERE C5 > 150 OR C5 < 30,SELECT Transmitter FROM radio WHERE RnaG_MHz > 150 OR RnaG_MHz < 30
128,141,tv_shows,tv_shows,,,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C9 = ( SELECT MAX(C9) FROM T2 ),SELECT city_channel_radio.Radio_ID FROM city_channel_radio WHERE city_channel_radio.Is_online = ( SELECT MAX(Is_online) FROM city_channel_radio )
129,143,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7 , COUNT(T2.C7) FROM T2 JOIN T4 ON T4.C15 = T2.C6 GROUP BY T2.C7","SELECT tv_show.tv_show_name , COUNT(tv_show.tv_show_name) FROM tv_show JOIN city_channel_tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID GROUP BY tv_show.tv_show_name"
130,146,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7, T3.C12 FROM T1 AS T1 INNER JOIN T2 ON T1.C1 = T2.C6 INNER JOIN T3 ON T1.C1 = T3.C9 WHERE T1.C2 = 'city channels' ORDER BY T3.C12 ASC","SELECT city_channel_radio.Radio_ID, city_channel_tv_show.Is_free FROM city_channel AS city_channel INNER JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID INNER JOIN city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.City = 'city channels' ORDER BY city_channel_tv_show.Is_free ASC"
131,147,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7, T2.C8 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C13 INNER JOIN T1 ON T3.C12 = T1.C1","SELECT radio.Transmitter, radio.Radio_MHz FROM radio INNER JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID INNER JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,,,False,0,True,"SELECT T2.C7 , COUNT(T4.C16) FROM T2 JOIN T3 ON T2.C6 = T3.C13 JOIN T4 ON T3.C12 = T4.C15 GROUP BY T2.C7","SELECT radio.Transmitter , COUNT(city_channel_tv_show.tv_show_ID) FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel_tv_show ON city_channel_radio.City_channel_ID = city_channel_tv_show.City_channel_ID GROUP BY radio.Transmitter"
133,157,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT MAX(C5), AVG(C5) FROM T1 WHERE C2 = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Model = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT MAX(C5), AVG(C5) FROM T1 WHERE C2 = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Model = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C5 , T1.C6 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T2.C12 IN ( SELECT C8 FROM T2 WHERE C9 = ""1996"" )","SELECT vehicle.Power , vehicle.Builder FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE driver.Driver_ID IN ( SELECT Driver_ID FROM driver WHERE Name = ""1996"" )"
136,162,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T1.C5 , T1.C4 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C4 = 1996","SELECT vehicle.Power , vehicle.Top_Speed FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Top_Speed = 1996"
137,163,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T2.C9 , T2.C10 , T2.C11 FROM T2 INNER JOIN T3 ON T2.C8 = T3.C12","SELECT driver.Name , driver.Citizenship , driver.Racing_Series FROM driver INNER JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID"
138,164,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T2.C10 , T2.C11 , T1.C3 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C8","SELECT driver.Citizenship , driver.Racing_Series , vehicle.Build_Year FROM vehicle AS vehicle JOIN driver AS driver ON vehicle.Vehicle_ID = driver.Driver_ID"
139,165,vehicle_driver,vehicle_driver,,,False,0,True,SELECT COUNT(*) FROM T1 AS T1 JOIN T3 AS T2 ON T2.C13 = T1.C1 WHERE T1.C4 = 2012,SELECT COUNT(*) FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON driver.Vehicle_ID = vehicle.Vehicle_ID WHERE vehicle.Top_Speed = 2012
140,166,vehicle_driver,vehicle_driver,,,False,0,True,SELECT COUNT(DISTINCT T1.C1) FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 WHERE T1.C4 = 2012,SELECT COUNT(DISTINCT vehicle.Vehicle_ID) FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Top_Speed = 2012
141,173,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C4 > 100 OR T1.C5 > 150,SELECT vehicle.Model FROM vehicle WHERE vehicle.Top_Speed > 100 OR vehicle.Power > 150
142,174,vehicle_driver,vehicle_driver,,,False,0,True,SELECT T2.C9 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 ON T3.C12 = T2.C8 WHERE T1.C5 > 100 OR T1.C4 > 150,SELECT driver.Name FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Power > 100 OR vehicle.Top_Speed > 150
143,175,vehicle_driver,vehicle_driver,,,False,0,True,"SELECT T2.C9, T2.C10 FROM T1 AS T1 JOIN T3 AS T3 ON T1.C1 = T3.C13 JOIN T2 AS T2 ON T3.C12 = T2.C8 WHERE T1.C2 LIKE '%DJ%'","SELECT driver.Name, driver.Citizenship FROM vehicle AS vehicle JOIN vehicle_driver AS vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver AS driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE vehicle.Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,,,False,3,False,"SELECT T2.C9 , T2.C10 FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 WHERE T1.C2 LIKE ""%DJ%""","SELECT driver.Name , driver.Citizenship FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID WHERE vehicle.Model LIKE ""%DJ%"""
145,187,vehicle_driver,vehicle_driver,,,False,0,True,SELECT COUNT(T1.C1) FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 GROUP BY T2.C13,SELECT COUNT(vehicle.Vehicle_ID) FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID GROUP BY driver.Vehicle_ID
146,188,vehicle_driver,vehicle_driver,,,False,0,True,SELECT count(*) FROM T1 AS T1 JOIN T3 AS T2 ON T1.C1 = T2.C13 JOIN T2 AS T3 ON T2.C8 = T3.C8 GROUP BY T3.C9,SELECT count(*) FROM vehicle AS vehicle JOIN vehicle_driver AS driver ON vehicle.Vehicle_ID = driver.Vehicle_ID JOIN driver AS vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY vehicle_driver.Name
147,197,online_exams,online_exams,,,False,0,True,"SELECT T2.C5 , T2.C6 FROM T2 WHERE T2.C7 NOT LIKE ""Database""","SELECT Exams.Subject_Code , Exams.Exam_Date FROM Exams WHERE Exams.Exam_Name NOT LIKE ""Database"""
148,198,online_exams,online_exams,,,False,0,True,"SELECT T1.C3, T1.C2 FROM T1 WHERE T1.C4 != ""Database""","SELECT Exams.Exam_Date, Exams.Subject_Code FROM Exams WHERE Exams.Exam_Name != ""Database"""
149,201,online_exams,online_exams,,,False,3,False,"SELECT T2.C2 , COUNT(*) FROM T2 GROUP BY T2.C2","SELECT Questions_in_Exams.Type_of_Question_Code , COUNT(*) FROM Questions_in_Exams GROUP BY Questions_in_Exams.Type_of_Question_Code"
150,202,online_exams,online_exams,,,False,0,True,"SELECT T1.C1 , COUNT(*) FROM T1 GROUP BY T1.C1","SELECT Questions.Question_ID , COUNT(*) FROM Questions GROUP BY Questions.Question_ID"
151,207,online_exams,online_exams,,,False,0,True,SELECT T6.C25 FROM T6 GROUP BY T6.C25 ORDER BY COUNT(T6.C25) DESC,SELECT Student_Assessments.Assessment FROM Student_Assessments GROUP BY Student_Assessments.Assessment ORDER BY COUNT(Student_Assessments.Assessment) DESC
152,208,online_exams,online_exams,,,False,0,True,SELECT C15 FROM T3 GROUP BY C15 ORDER BY COUNT(C15) DESC,SELECT Student_Answer_Text FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY COUNT(Student_Answer_Text) DESC
153,209,online_exams,online_exams,,,False,0,True,"SELECT T2.C8, T4.C17 FROM T4 JOIN T2 ON T4.C14 = T2.C7","SELECT Exams.Subject_Code, Student_Answers.Date_of_Answer FROM Student_Answers JOIN Exams ON Student_Answers.Exam_ID = Exams.Exam_ID"
154,210,online_exams,online_exams,,,False,0,True,"SELECT T1.C2 , T2.C8 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C10","SELECT Students.First_Name , Exams.Subject_Code FROM Students AS Students JOIN Exams AS Exams ON Students.Student_ID = Exams.Exam_Name"
155,211,online_exams,online_exams,,,False,0,True,"SELECT T5.C20 , T4.C17 FROM T4 JOIN T5 ON T4.C16 = T5.C19 ORDER BY T4.C17 DESC","SELECT Student_Assessments.Valid_Answer_ID , Student_Answers.Date_of_Answer FROM Student_Answers JOIN Student_Assessments ON Student_Answers.Student_ID = Student_Assessments.Student_Answer_ID ORDER BY Student_Answers.Date_of_Answer DESC"
156,212,online_exams,online_exams,,,False,0,True,"SELECT T5.C20 , T2.C9 FROM T5 JOIN T2 ON T5.C19 = T2.C8","SELECT Student_Assessments.Valid_Answer_ID , Exams.Exam_Date FROM Student_Assessments JOIN Exams ON Student_Assessments.Student_Answer_ID = Exams.Subject_Code"
157,215,online_exams,online_exams,,,False,0,True,SELECT T4.C16 FROM T4 INNER JOIN T3 ON T4.C15 = T3.C9 WHERE T3.C10 IN (SELECT C7 FROM T2 GROUP BY C7 HAVING COUNT(*) >= 2),SELECT Student_Assessments.Valid_Answer_ID FROM Student_Assessments INNER JOIN Student_Answers ON Student_Assessments.Student_Answer_ID = Student_Answers.Student_Answer_ID WHERE Student_Answers.Exam_ID IN (SELECT Exam_ID FROM Questions_in_Exams GROUP BY Exam_ID HAVING COUNT(*) >= 2)
158,216,online_exams,online_exams,,,False,3,False,SELECT T3.C2 FROM T3 INNER JOIN T2 ON T3.C13 = T2.C7 GROUP BY T2.C7 HAVING COUNT(T2.C7) >= 2,SELECT Student_Assessments.First_Name FROM Student_Assessments INNER JOIN Student_Answers ON Student_Assessments.Student_Answer_ID = Student_Answers.Student_Answer_ID GROUP BY Student_Answers.Student_Answer_ID HAVING COUNT(Student_Answers.Student_Answer_ID) >= 2
159,221,online_exams,online_exams,,,False,0,True,"SELECT C2 , COUNT(*) FROM T1 GROUP BY C2","SELECT First_Name , COUNT(*) FROM Students GROUP BY First_Name"
160,14,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T1 AS T1 JOIN T2 AS T2 ON T2.C13 = T1.C1 WHERE T1.C5 > 2 ORDER BY T1.C5 DESC LIMIT 1,SELECT player.Name FROM club AS club JOIN player AS player ON player.Club_ID = club.Club_ID WHERE club.Manufacturer > 2 ORDER BY club.Manufacturer DESC LIMIT 1
161,15,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 AS T1 JOIN T1 AS T2 ON T1.C13 = T2.C1 WHERE T1.C12 > 2 GROUP BY T1.C13 ORDER BY count(*) DESC LIMIT 1,SELECT player.Name FROM player AS club JOIN club AS player ON club.Club_ID = player.Club_ID WHERE club.Wins_count > 2 GROUP BY club.Club_ID ORDER BY count(*) DESC LIMIT 1
162,22,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T1 AS T1 JOIN T2 ON T2.C13 = T1.C1 GROUP BY T2.C8 ORDER BY AVG(T1.C2) DESC,SELECT player.Name FROM club AS club JOIN player ON player.Club_ID = club.Club_ID GROUP BY player.Name ORDER BY AVG(club.Name) DESC
163,23,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1 GROUP BY T2.C13 ORDER BY AVG(T2.C10) DESC,SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID GROUP BY player.Club_ID ORDER BY AVG(player.Earnings) DESC
164,26,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 WHERE T2.C13 = (SELECT T2.C13 FROM T2 GROUP BY C13 ORDER BY COUNT(*) DESC LIMIT 1),SELECT player.Name FROM player WHERE player.Club_ID = (SELECT player.Club_ID FROM player GROUP BY Club_ID ORDER BY COUNT(*) DESC LIMIT 1)
165,27,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C13 GROUP BY T2.C8 ORDER BY count(*) DESC LIMIT 1,SELECT player.Name FROM club AS club JOIN player AS player ON club.Club_ID = player.Club_ID GROUP BY player.Name ORDER BY count(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,,,False,0,True,SELECT C2 FROM T1 WHERE C1 NOT IN (SELECT C13 FROM T2),SELECT Name FROM club WHERE Club_ID NOT IN (SELECT Club_ID FROM player)
167,33,soccer_3,soccer_3,,,False,0,True,SELECT T1.C2 FROM T1 WHERE T1.C1 NOT IN (SELECT T2.C13 FROM T2),SELECT club.Name FROM club WHERE club.Club_ID NOT IN (SELECT player.Club_ID FROM player)
168,34,soccer_3,soccer_3,,,False,0,True,SELECT C2 FROM T1 WHERE C5 > 1400000 INTERSECT SELECT C2 FROM T1 WHERE C5 < 1100000,SELECT Name FROM club WHERE Manufacturer > 1400000 INTERSECT SELECT Name FROM club WHERE Manufacturer < 1100000
169,35,soccer_3,soccer_3,,,False,0,True,SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C5 > 1400000 INTERSECT SELECT T2.C8 FROM T2 INNER JOIN T1 ON T2.C13 = T1.C1 WHERE T1.C5 < 1100000,SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manufacturer > 1400000 INTERSECT SELECT player.Name FROM player INNER JOIN club ON player.Club_ID = club.Club_ID WHERE club.Manufacturer < 1100000
170,44,e_commerce,e_commerce,,,False,3,False,SELECT T3.C13 FROM T3 WHERE T3.C13 = (SELECT MIN(C13) FROM T3) OR T2.C6 > 1,SELECT Shipments.shipment_date FROM Shipments WHERE Shipments.shipment_date = (SELECT MIN(shipment_date) FROM Shipments) OR Order_Items.product_id > 1
171,45,e_commerce,e_commerce,,,False,3,False,SELECT T3.C13 FROM T3 WHERE T3.C11 = ( SELECT MIN(C11) FROM T3 ) SELECT T3.C13 FROM T3 WHERE T3.C11 > 1,SELECT Shipments.shipment_date FROM Shipments WHERE Shipments.invoice_number = ( SELECT MIN(invoice_number) FROM Shipments ) SELECT Shipments.shipment_date FROM Shipments WHERE Shipments.invoice_number > 1
172,49,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C1 , T1.C5 , T1.C4 , T1.C3 FROM T1 AS T1 JOIN T4 AS T4 ON T1.C1 = T4.C17 JOIN T2 AS T2 ON T4.C16 = T2.C7 WHERE T2.C8 = ( SELECT C8 FROM T2 GROUP BY C8 HAVING count(*) < 2 )","SELECT Products.product_id , Products.product_color , Products.product_price , Products.product_name FROM Products AS Products JOIN Shipment_Items AS Shipment_Items ON Products.product_id = Shipment_Items.order_item_id JOIN Order_Items AS Order_Items ON Shipment_Items.shipment_id = Order_Items.order_item_id WHERE Order_Items.product_id = ( SELECT product_id FROM Order_Items GROUP BY product_id HAVING count(*) < 2 )"
173,56,e_commerce,e_commerce,,,False,0,True,SELECT C2 FROM T1 GROUP BY C2 ORDER BY COUNT(C2) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(payment_method_code) DESC LIMIT 1
174,57,e_commerce,e_commerce,,,False,0,True,SELECT T2.C8 FROM T2 GROUP BY T2.C8 ORDER BY COUNT(T2.C8) DESC LIMIT 1,SELECT Customer_Payment_Methods.payment_method_code FROM Customer_Payment_Methods GROUP BY Customer_Payment_Methods.payment_method_code ORDER BY COUNT(Customer_Payment_Methods.payment_method_code) DESC LIMIT 1
175,58,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C5 , COUNT(T1.C2) FROM T1 GROUP BY T1.C5","SELECT Products.product_color , COUNT(Products.parent_product_id) FROM Products GROUP BY Products.product_color"
176,59,e_commerce,e_commerce,,,False,0,True,"SELECT C2, C3, COUNT(*) FROM T1 GROUP BY C3","SELECT parent_product_id, product_name, COUNT(*) FROM Products GROUP BY product_name"
177,66,e_commerce,e_commerce,,,False,0,True,"SELECT T5.C21, T2.C9 FROM T5 JOIN T2 ON T5.C20 = T2.C7","SELECT Shipments.shipment_tracking_number, Invoices.invoice_date FROM Shipments JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number"
178,67,e_commerce,e_commerce,,,False,0,True,"SELECT T3.C14 , T2.C10 FROM T3 INNER JOIN T2 ON T3.C13 = T2.C7","SELECT Order_Items.order_item_status_code , Orders.date_order_placed FROM Order_Items INNER JOIN Orders ON Order_Items.order_id = Orders.order_id"
179,70,e_commerce,e_commerce,,,False,3,False,"SELECT T5.C21 , T3.C14 FROM T3 JOIN T4 ON T3.C12 = T4.C16 JOIN T2 ON T4.C16 = T2.C7","SELECT Shipment_Items.order_item_id , Order_Items.order_item_status_code FROM Order_Items JOIN Shipments ON Order_Items.product_id = Shipments.order_id JOIN Orders ON Shipments.order_id = Orders.order_id"
180,71,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C3 , T1.C5 FROM T1 JOIN T2 ON T1.C1 = T2.C8","SELECT Products.product_name , Products.product_color FROM Products JOIN Orders ON Products.product_id = Orders.customer_id"
181,74,e_commerce,e_commerce,,,False,0,True,SELECT T4.C15 FROM T4 INNER JOIN T3 ON T4.C14 = T3.C10 WHERE T3.C10 IS NULL,SELECT Shipments.shipment_tracking_number FROM Shipments INNER JOIN Order_Items ON Shipments.invoice_number = Order_Items.order_id WHERE Order_Items.order_id IS NULL
182,75,e_commerce,e_commerce,,,False,0,True,SELECT T4.C15 FROM T4 WHERE T4.C13 NOT IN (SELECT T2.C4 FROM T2 WHERE T2.C7 IS NOT NULL),SELECT Shipments.shipment_tracking_number FROM Shipments WHERE Shipments.order_id NOT IN (SELECT Orders.order_id FROM Orders WHERE Orders.date_order_placed IS NOT NULL)
183,76,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C16, T4.C19, T4.C18 FROM T4","SELECT Shipments.order_id, Shipments.shipment_date, Shipments.shipment_tracking_number FROM Shipments"
184,77,e_commerce,e_commerce,,,False,0,True,"SELECT T5.C18, T5.C21, T5.C19 FROM T5","SELECT Orders.order_id, Orders.date_order_placed, Orders.customer_id FROM Orders"
185,98,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C5 , T1.C3 FROM T1","SELECT Products.product_color , Products.product_name FROM Products"
186,99,e_commerce,e_commerce,,,False,0,True,"SELECT T1.C2 , T1.C3 FROM T1","SELECT Products.parent_product_id , Products.product_name FROM Products"
187,108,e_commerce,e_commerce,,,False,0,True,SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 AS T4 ON T1.C1 = T4.C13 GROUP BY T4.C15 HAVING count(DISTINCT T2.C8) >= 2,SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders AS Orders ON Customers.customer_id = Orders.customer_id GROUP BY Orders.date_order_placed HAVING count(DISTINCT Customer_Payment_Methods.payment_method_code) >= 2
188,109,e_commerce,e_commerce,,,False,0,True,"SELECT T4.C15 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C7 JOIN T4 ON T2.C7 = T4.C13 WHERE T1.C5 = ""2""","SELECT Orders.date_order_placed FROM Customers AS Customers JOIN Customer_Payment_Methods AS Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id JOIN Orders ON Customer_Payment_Methods.customer_id = Orders.customer_id WHERE Customers.customer_last_name = ""2"""
189,110,e_commerce,e_commerce,,,False,0,True,SELECT C8 FROM T2 WHERE C7 IN ( SELECT C7 FROM T2 GROUP BY C7 ORDER BY COUNT(*) LIMIT 1 ),SELECT order_item_status_code FROM Order_Items WHERE order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id ORDER BY COUNT(*) LIMIT 1 )
190,111,e_commerce,e_commerce,,,False,0,True,SELECT MIN(C8) FROM T2,SELECT MIN(order_item_status_code) FROM Order_Items
191,120,bbc_channels,bbc_channels,,,False,0,True,SELECT T2.C7 FROM T2 INNER JOIN T3 ON T2.C6 = T3.C12 INNER JOIN T1 ON T3.C13 = T1.C1 WHERE T3.C10 > ( SELECT AVG(C8) FROM T2 ),SELECT director.Name FROM director INNER JOIN program ON director.Director_ID = program.Director_ID INNER JOIN channel ON program.Channel_ID = channel.Channel_ID WHERE program.Start_Year > ( SELECT AVG(Age) FROM director )
192,135,bbc_channels,bbc_channels,,,False,0,True,"SELECT T1.C2 , T1.C1 FROM T1 AS T1 JOIN T3 AS T3 ON T3.C13 = T1.C1 WHERE T1.C2 != ""Hank Baskett""","SELECT channel.Name , channel.Channel_ID FROM channel AS channel JOIN program AS program ON program.Channel_ID = channel.Channel_ID WHERE channel.Name != ""Hank Baskett"""
193,144,tv_shows,tv_shows,,,False,0,True,"SELECT T3.C12 FROM T1 AS T1 JOIN T2 AS T2 ON T1.C1 = T2.C6 JOIN T3 AS T3 ON T1.C1 = T3.C9 WHERE T1.C2 = ""city channels"" GROUP BY T3.C12 ORDER BY COUNT(*) DESC LIMIT 1","SELECT city_channel_tv_show.Is_free FROM city_channel AS city_channel JOIN city_channel_radio AS city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN city_channel_tv_show AS city_channel_tv_show ON city_channel.ID = city_channel_tv_show.City_channel_ID WHERE city_channel.City = ""city channels"" GROUP BY city_channel_tv_show.Is_free ORDER BY COUNT(*) DESC LIMIT 1"
