pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,db_routing_correct,embedding_top1_margin,routing_tiebreak_used,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
100,62,e_commerce,e_commerce,e_commerce,True,True,0.013808,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id","SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id"
101,63,e_commerce,e_commerce,customers_and_orders,False,True,0.001383,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id","SELECT c.customer_first_name, c.customer_middle_initial, c.customer_last_name, cpm.payment_method_code FROM Customers c LEFT JOIN Customer_Payment_Methods cpm ON c.customer_id = cpm.customer_id"
102,64,e_commerce,e_commerce,e_commerce,True,True,0.115445,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number","SELECT Invoices.invoice_status_code, Invoices.invoice_date, Shipments.shipment_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number"
103,65,e_commerce,e_commerce,e_commerce,True,True,0.097558,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT i.invoice_status_code, i.invoice_date, s.shipment_date FROM Invoices i LEFT JOIN Shipments s ON i.invoice_number = s.invoice_number ORDER BY i.invoice_number","SELECT DISTINCT i.invoice_status_code, i.invoice_date, s.shipment_date FROM Invoices i LEFT JOIN Shipments s ON i.invoice_number = s.invoice_number ORDER BY i.invoice_number"
104,68,e_commerce,e_commerce,e_commerce,True,True,0.030009,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id","SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id"
105,69,e_commerce,e_commerce,e_commerce,True,True,0.026461,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT oi.order_item_status_code, s.shipment_tracking_number FROM Order_Items oi JOIN Shipment_Items si ON oi.order_item_id = si.order_item_id JOIN Shipments s ON si.shipment_id = s.shipment_id WHERE oi.order_item_status_code IS NOT NULL AND s.shipment_tracking_number IS NOT NULL","SELECT DISTINCT oi.order_item_status_code, s.shipment_tracking_number FROM Order_Items oi JOIN Shipment_Items si ON oi.order_item_id = si.order_item_id JOIN Shipments s ON si.shipment_id = s.shipment_id WHERE oi.order_item_status_code IS NOT NULL AND s.shipment_tracking_number IS NOT NULL"
106,84,e_commerce,e_commerce,e_commerce,True,True,0.005345,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT login_name, login_password FROM Customers WHERE phone_number LIKE '+12%'","SELECT login_name, login_password FROM Customers WHERE phone_number LIKE '+12%'"
107,85,e_commerce,e_commerce,customers_and_orders,False,True,0.009859,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT customer_first_name, login_password FROM Customers WHERE phone_number LIKE '+12%'","SELECT customer_first_name, login_password FROM Customers WHERE phone_number LIKE '+12%'"
108,86,e_commerce,e_commerce,customers_and_orders,False,True,0.028988,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT product_size FROM Products WHERE product_name LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,customers_and_orders,False,True,0.031390,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT product_size FROM Products WHERE product_name LIKE '%Dell%',SELECT product_size FROM Products WHERE product_name LIKE '%Dell%'
110,94,e_commerce,customers_and_orders,customers_and_orders,False,False,0.057942,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT order_status_code, order_date FROM Customer_Orders","SELECT DISTINCT order_status_code, order_date FROM Customer_Orders"
111,95,e_commerce,customers_and_orders,customers_and_orders,False,False,0.056369,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT order_status_code, order_date FROM Customer_Orders","SELECT order_status_code, order_date FROM Customer_Orders"
112,96,e_commerce,customers_and_orders,customers_and_orders,False,False,0.080962,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT a.address_details, c.customer_address FROM Customers AS c JOIN Addresses AS a ON c.address_id = a.address_id","SELECT a.address_details, c.customer_address FROM Customers AS c JOIN Addresses AS a ON c.address_id = a.address_id"
113,97,e_commerce,customers_and_orders,customers_and_orders,False,False,0.099861,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT a.address_details, c.customer_address FROM Customers c JOIN Addresses a ON c.address_id = a.address_id","SELECT a.address_details, c.customer_address FROM Customers c JOIN Addresses a ON c.address_id = a.address_id"
114,112,e_commerce,e_commerce,customers_and_orders,False,True,0.024926,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT P.product_id, P.product_description FROM Products AS P JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id, P.product_description HAVING COUNT(OI.order_item_id) > 3","SELECT DISTINCT P.product_id, P.product_description FROM Products AS P JOIN Order_Items AS OI ON P.product_id = OI.product_id GROUP BY P.product_id, P.product_description HAVING COUNT(OI.order_item_id) > 3"
115,113,e_commerce,e_commerce,customers_and_orders,False,True,0.049397,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(*) > 3","SELECT p.product_id, p.product_description FROM Products p JOIN Order_Items oi ON p.product_id = oi.product_id GROUP BY p.product_id, p.product_description HAVING COUNT(*) > 3"
116,114,e_commerce,e_commerce,e_commerce,True,True,0.111690,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2","SELECT DISTINCT T1.invoice_number, T1.invoice_date FROM Invoices AS T1 JOIN Shipments AS T2 ON T1.invoice_number = T2.invoice_number GROUP BY T1.invoice_number, T1.invoice_date HAVING COUNT(T2.shipment_id) >= 2"
117,115,e_commerce,e_commerce,e_commerce,True,True,0.086035,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2","SELECT Invoices.invoice_number, Invoices.invoice_date FROM Invoices JOIN Shipments ON Invoices.invoice_number = Shipments.invoice_number GROUP BY Invoices.invoice_number, Invoices.invoice_date HAVING COUNT(Shipments.shipment_id) >= 2"
118,116,e_commerce,e_commerce,e_commerce,True,True,0.037037,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,e_commerce,True,True,0.006367,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT shipment_tracking_number, shipment_date FROM Shipments","SELECT shipment_tracking_number, shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,bbc_channels,True,True,0.037836,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director),SELECT Name FROM director WHERE Age = (SELECT MAX(Age) FROM director)
121,122,bbc_channels,bbc_channels,bbc_channels,True,True,0.088836,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%',SELECT count(*) FROM channel WHERE Internet LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,bbc_channels,True,True,0.056330,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1,SELECT Title FROM program ORDER BY Start_Year DESC LIMIT 1
123,128,bbc_channels,bbc_channels,bbc_channels,True,True,0.042574,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING COUNT(*) > 1 )","SELECT c.Name, c.Internet FROM channel c WHERE c.Channel_ID IN ( SELECT Channel_ID FROM program GROUP BY Channel_ID HAVING COUNT(*) > 1 )"
124,129,bbc_channels,bbc_channels,bbc_channels,True,True,0.044237,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name","SELECT channel.Name, COUNT(program.Program_ID) as number_of_programs FROM channel LEFT JOIN program ON channel.Channel_ID = program.Channel_ID GROUP BY channel.Channel_ID, channel.Name"
125,131,bbc_channels,bbc_channels,bbc_channels,True,True,0.115905,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula',SELECT d.Name FROM director d JOIN program p ON d.Director_ID = p.Director_ID WHERE p.Title = 'Dracula'
126,138,tv_shows,bbc_channels,bbc_channels,False,False,0.119888,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT program.Title, program.Start_Year FROM program","SELECT program.Title, program.Start_Year FROM program"
127,140,tv_shows,tv_shows,tv_shows,True,True,0.233464,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT DISTINCT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30,SELECT DISTINCT Transmitter FROM radio WHERE CAST(ERP_kW AS REAL) > 150 OR CAST(ERP_kW AS REAL) < 30
128,141,tv_shows,tv_shows,tv_shows,True,True,0.228391,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1,SELECT Transmitter FROM radio ORDER BY CAST(ERP_kW AS REAL) DESC LIMIT 1
129,143,tv_shows,tv_shows,bbc_channels,False,True,0.006206,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Affiliation, COUNT(*) as count FROM city_channel GROUP BY Affiliation","SELECT Affiliation, COUNT(*) as count FROM city_channel GROUP BY Affiliation"
130,146,tv_shows,tv_shows,bbc_channels,False,True,0.033731,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC","SELECT City, Station_name FROM city_channel ORDER BY Station_name ASC"
131,147,tv_shows,tv_shows,tv_shows,True,True,0.101696,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID","SELECT radio.Transmitter, city_channel.City FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID JOIN city_channel ON city_channel_radio.City_channel_ID = city_channel.ID"
132,149,tv_shows,tv_shows,tv_shows,True,True,0.076135,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter","SELECT T2.Transmitter, COUNT(T1.City_channel_ID) AS num_city_channels FROM city_channel_radio AS T1 JOIN radio AS T2 ON T1.Radio_ID = T2.Radio_ID GROUP BY T2.Transmitter"
133,157,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.081404,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.085396,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle WHERE Builder = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.074935,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'"
136,162,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.080022,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'","SELECT Top_Speed, Power FROM vehicle WHERE Build_Year = '1996'"
137,163,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.068181,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
138,164,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.056816,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Build_Year, Model, Builder FROM vehicle","SELECT Build_Year, Model, Builder FROM vehicle"
139,165,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.086986,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT d.Driver_ID) FROM driver d JOIN vehicle_driver vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012',SELECT COUNT(DISTINCT d.Driver_ID) FROM driver d JOIN vehicle_driver vd ON d.Driver_ID = vd.Driver_ID JOIN vehicle v ON vd.Vehicle_ID = v.Vehicle_ID WHERE v.Build_Year = '2012'
140,166,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.078627,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012',SELECT COUNT(DISTINCT T2.Driver_ID) FROM vehicle AS T1 JOIN vehicle_driver AS T2 ON T1.Vehicle_ID = T2.Vehicle_ID WHERE T1.Build_Year = '2012'
141,173,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.046747,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
142,174,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.044436,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150,SELECT Model FROM vehicle WHERE Total_Production > 100 OR Top_Speed > 150
143,175,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.008978,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.037828,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'","SELECT Model, Build_Year FROM vehicle WHERE Model LIKE '%DJ%'"
145,187,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.029509,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
146,188,vehicle_driver,vehicle_driver,vehicle_driver,True,True,0.049523,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series","SELECT Racing_Series, COUNT(DISTINCT Driver_ID) FROM driver GROUP BY Racing_Series"
147,197,online_exams,online_exams,online_exams,True,True,0.023134,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Name, Exam_Date FROM Exams WHERE Subject_Code != ""Database"""
148,198,online_exams,online_exams,online_exams,True,True,0.013631,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database""","SELECT Exam_Date, Exam_Name FROM Exams WHERE Subject_Code != ""Database"""
149,201,online_exams,customers_and_orders,customers_and_orders,False,False,0.077683,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT product_type_code, COUNT(*) as count FROM Products GROUP BY product_type_code","SELECT product_type_code, COUNT(*) as count FROM Products GROUP BY product_type_code"
150,202,online_exams,online_exams,customers_and_orders,False,True,0.021905,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code","SELECT Type_of_Question_Code, COUNT(*) FROM Questions GROUP BY Type_of_Question_Code"
151,207,online_exams,online_exams,online_exams,True,True,0.000841,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY count DESC","SELECT Student_Answer_Text, COUNT(*) as count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY count DESC"
152,208,online_exams,online_exams,online_exams,True,True,0.001993,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC","SELECT Student_Answer_Text, COUNT(*) as frequency FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY frequency DESC"
153,209,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.012785,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID"
154,210,online_exams,online_exams,online_exams,True,True,0.015630,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT s.First_Name, sa.Date_of_Answer FROM Student_Answers sa JOIN Students s ON sa.Student_ID = s.Student_ID","SELECT s.First_Name, sa.Date_of_Answer FROM Student_Answers sa JOIN Students s ON sa.Student_ID = s.Student_ID"
155,211,online_exams,cre_Students_Information_Systems,online_exams,True,False,0.006536,True,False,0,False,medium,claude-haiku-4-5-20251001,hybrid,"I cannot answer this question because the current database schema does not contain an ""email"" column in the Students table or any other table, and there is no ""answers"" table or concept in the provided schema. The schema includes tables for Students, Transcripts, Addresses, Student_Events, Student_Loans, Students_Addresses, and Achievements, but none of these contain email address information or answer data.","I cannot answer this question because the current database schema does not contain an ""email"" column in the Students table or any other table, and there is no ""answers"" table or concept in the provided schema. The schema includes tables for Students, Transcripts, Addresses, Student_Events, Student_Loans, Students_Addresses, and Achievements, but none of these contain email address information or answer data."
156,212,online_exams,cre_Students_Information_Systems,online_exams,True,False,0.028214,True,False,0,False,medium,claude-haiku-4-5-20251001,hybrid,"SELECT s.student_id, t.date_of_transcript FROM Students s JOIN Transcripts t ON s.student_id = t.student_id ORDER BY t.date_of_transcript DESC ```","SELECT s.student_id, t.date_of_transcript FROM Students s JOIN Transcripts t ON s.student_id = t.student_id ORDER BY t.date_of_transcript DESC ```"
157,215,online_exams,online_exams,online_exams,True,True,0.042241,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT First_Name FROM Students WHERE Student_ID IN ( SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2 ),SELECT First_Name FROM Students WHERE Student_ID IN ( SELECT Student_ID FROM Student_Answers GROUP BY Student_ID HAVING COUNT(*) >= 2 )
158,216,online_exams,online_exams,online_exams,True,True,0.030777,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT s.First_Name FROM Students s JOIN Student_Answers sa ON s.Student_ID = sa.Student_ID GROUP BY s.Student_ID HAVING COUNT(sa.Student_Answer_ID) >= 2,SELECT s.First_Name FROM Students s JOIN Student_Answers sa ON s.Student_ID = sa.Student_ID GROUP BY s.Student_ID HAVING COUNT(sa.Student_Answer_ID) >= 2
159,221,online_exams,online_exams,cre_Students_Information_Systems,False,True,0.038905,True,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT Gender_MFU, COUNT(*) as number_of_students FROM Students GROUP BY Gender_MFU","SELECT Gender_MFU, COUNT(*) as number_of_students FROM Students GROUP BY Gender_MFU"
160,14,soccer_3,soccer_3,soccer_3,True,True,0.054491,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,soccer_3,True,True,0.117479,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1,SELECT Country FROM player WHERE Wins_count > 2 ORDER BY Earnings DESC LIMIT 1
162,22,soccer_3,soccer_3,soccer_3,True,True,0.247693,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T2.Club_ID = T1.Club_ID GROUP BY T1.Club_ID, T1.Name ORDER BY AVG(T2.Earnings) DESC","SELECT T1.Name FROM club AS T1 JOIN player AS T2 ON T2.Club_ID = T1.Club_ID GROUP BY T1.Club_ID, T1.Name ORDER BY AVG(T2.Earnings) DESC"
163,23,soccer_3,soccer_3,soccer_3,True,True,0.243827,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC","SELECT c.Name FROM club AS c JOIN player AS p ON p.Club_ID = c.Club_ID GROUP BY c.Club_ID, c.Name ORDER BY AVG(p.Earnings) DESC"
164,26,soccer_3,soccer_3,soccer_3,True,True,0.099712,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,soccer_3,True,True,0.090357,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1,SELECT Manufacturer FROM club GROUP BY Manufacturer ORDER BY COUNT(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,soccer_3,True,True,0.224365,False,False,0,True,hard,gpt-5.2,hybrid,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL
167,33,soccer_3,soccer_3,soccer_3,True,True,0.193129,False,False,0,True,hard,gpt-5.2,hybrid,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL,SELECT c.Name FROM club AS c LEFT JOIN player AS p ON p.Club_ID = c.Club_ID WHERE p.Player_ID IS NULL
168,34,soccer_3,soccer_3,soccer_3,True,True,0.087714,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player WHERE Earnings > 1400000 OR Earnings < 1100000,SELECT Country FROM player WHERE Earnings > 1400000 OR Earnings < 1100000
169,35,soccer_3,soccer_3,soccer_3,True,True,0.144222,False,False,0,True,hard,gpt-5.2,hybrid,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0,SELECT Country FROM player GROUP BY Country HAVING SUM(CASE WHEN Earnings > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN Earnings < 1100000 THEN 1 ELSE 0 END) > 0
170,44,e_commerce,e_commerce,e_commerce,True,True,0.011881,True,False,0,True,hard,gpt-5.2,hybrid,"SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id, O.date_order_placed HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1","SELECT DISTINCT O.date_order_placed FROM Orders AS O LEFT JOIN Order_Items AS OI ON OI.order_id = O.order_id GROUP BY O.order_id, O.date_order_placed HAVING O.date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR COUNT(OI.order_item_id) > 1"
171,45,e_commerce,e_commerce,customers_and_orders,False,True,0.013872,True,False,0,True,hard,gpt-5.2,hybrid,SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 1 ),SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) OR order_id IN ( SELECT order_id FROM Order_Items GROUP BY order_id HAVING COUNT(*) > 1 )
172,49,e_commerce,customers_and_orders,customers_and_orders,False,False,0.062725,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT P.product_id, P.product_name, P.product_price, P.product_type_code FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_type_code HAVING COUNT(DISTINCT OI.order_id) < 2","SELECT P.product_id, P.product_name, P.product_price, P.product_type_code FROM Products AS P LEFT JOIN Order_Items AS OI ON OI.product_id = P.product_id GROUP BY P.product_id, P.product_name, P.product_price, P.product_type_code HAVING COUNT(DISTINCT OI.order_id) < 2"
173,56,e_commerce,e_commerce,e_commerce,True,True,0.049927,True,False,0,True,hard,gpt-5.2,hybrid,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1,SELECT payment_method_code FROM Customer_Payment_Methods GROUP BY payment_method_code ORDER BY COUNT(*) DESC LIMIT 1
