pos,test_idx,db_id_gold,db_id_used,broker_pick,broker_correct,db_routing_correct,embedding_top1_margin,routing_tiebreak_used,re_picked,retries,exec_success,difficulty,model_used,retrieval_used,masked_sql,real_sql
98,60,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C5, COUNT(T2.C7) FROM T1 LEFT JOIN T2 ON T1.C1 = T2.C8 GROUP BY T1.C5","SELECT Customers.customer_last_name, COUNT(Orders.order_id) FROM Customers LEFT JOIN Orders ON Customers.customer_id = Orders.customer_id GROUP BY Customers.customer_last_name"
99,61,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C3, COUNT(T2.C5) FROM T1 JOIN T2 ON T1.C1 = T2.C7 GROUP BY T1.C3","SELECT Orders.order_status_code, COUNT(Order_Items.order_item_id) FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id GROUP BY Orders.order_status_code"
100,62,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T1.C3, T1.C4, T2.C8 FROM T1 JOIN T2 ON T1.C1 = T2.C7","SELECT Customers.gender_code, Customers.customer_first_name, Customers.customer_middle_initial, Customer_Payment_Methods.payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
101,63,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C2, C3, C4, C8 FROM T1 JOIN T2 ON T1.C1 = T2.C7","SELECT gender_code, customer_first_name, customer_middle_initial, payment_method_code FROM Customers JOIN Customer_Payment_Methods ON Customers.customer_id = Customer_Payment_Methods.customer_id"
102,64,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C15, C16, C3 FROM T4 JOIN T1 ON T4.C14 = T1.C1","SELECT shipment_tracking_number, shipment_date, invoice_date FROM Shipments JOIN Invoices ON Shipments.invoice_number = Invoices.invoice_number"
103,65,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C6, T2.C7, T4.C16 FROM T2 LEFT JOIN T4 ON T2.C4 = T4.C13","SELECT Orders.order_status_code, Orders.date_order_placed, Shipments.shipment_date FROM Orders LEFT JOIN Shipments ON Orders.order_id = Shipments.order_id"
104,68,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T3.C11, T4.C15 FROM T3 JOIN T2 ON T3.C10 = T2.C4 JOIN T4 ON T2.C4 = T4.C13 JOIN T5 ON T4.C12 = T5.C17 WHERE T5.C18 = T3.C8","SELECT Order_Items.order_item_status_code, Shipments.shipment_tracking_number FROM Order_Items JOIN Orders ON Order_Items.order_id = Orders.order_id JOIN Shipments ON Orders.order_id = Shipments.order_id JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id WHERE Shipment_Items.order_item_id = Order_Items.order_item_id"
105,69,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T4.C15, T3.C11 FROM T4 JOIN T2 ON T4.C13 = T2.C4 JOIN T3 ON T2.C4 = T3.C10 JOIN T5 ON T3.C8 = T5.C18 WHERE T4.C15 IS NOT NULL AND T3.C11 IS NOT NULL","SELECT Shipments.shipment_tracking_number, Order_Items.order_item_status_code FROM Shipments JOIN Orders ON Shipments.order_id = Orders.order_id JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id WHERE Shipments.shipment_tracking_number IS NOT NULL AND Order_Items.order_item_status_code IS NOT NULL"
106,84,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C2, C3 FROM T1 WHERE C4 LIKE '+12%'","SELECT customer_first_name, customer_last_name FROM Customers WHERE login_name LIKE '+12%'"
107,85,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T1.C3 FROM T1 WHERE T1.C5 LIKE '+12%'","SELECT Customers.customer_first_name, Customers.customer_middle_initial FROM Customers WHERE Customers.login_password LIKE '+12%'"
108,86,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT C4 FROM T1 WHERE C3 LIKE '%Dell%',SELECT product_price FROM Products WHERE product_name LIKE '%Dell%'
109,87,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C4 FROM T1 WHERE T1.C3 LIKE '%Dell%',SELECT Products.product_price FROM Products WHERE Products.product_name LIKE '%Dell%'
110,94,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C8, C13 FROM T2 JOIN T4 ON T2.C5 = T4.C15 JOIN T3 ON T4.C14 = T3.C9","SELECT order_item_status_code, shipment_date FROM Order_Items JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id JOIN Shipments ON Shipment_Items.shipment_id = Shipments.shipment_id"
111,95,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T3.C12, T3.C13 FROM T3","SELECT Shipments.shipment_tracking_number, Shipments.shipment_date FROM Shipments"
112,96,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C4, C5, C6 FROM T1 WHERE C3 = 'USA'","SELECT address_line_1, town_city, county FROM Customers WHERE email_address = 'USA'"
113,97,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C4, C5, C6 FROM T1 WHERE C3 = 'United States'","SELECT address_line_1, town_city, county FROM Customers WHERE email_address = 'United States'"
114,112,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C1, T1.C5 FROM T1 JOIN T3 ON T1.C1 = T3.C10 JOIN T4 ON T3.C9 = T4.C14 GROUP BY T1.C1, T1.C5 HAVING COUNT(T4.C13) > 3","SELECT Products.product_id, Products.product_color FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id JOIN Shipment_Items ON Order_Items.order_item_id = Shipment_Items.order_item_id GROUP BY Products.product_id, Products.product_color HAVING COUNT(Shipment_Items.shipment_id) > 3"
115,113,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C1, T1.C5 FROM T1 JOIN T3 ON T1.C1 = T3.C12 GROUP BY T1.C1, T1.C5 HAVING COUNT(*) > 3","SELECT Products.product_id, Products.product_color FROM Products JOIN Order_Items ON Products.product_id = Order_Items.product_id GROUP BY Products.product_id, Products.product_color HAVING COUNT(*) > 3"
116,114,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T4.C12, T4.C16 FROM T4 JOIN T5 ON T4.C12 = T5.C17 GROUP BY T4.C12, T4.C16 HAVING COUNT(T5.C17) >= 2","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id GROUP BY Shipments.shipment_id, Shipments.shipment_date HAVING COUNT(Shipment_Items.shipment_id) >= 2"
117,115,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T4.C12, T4.C16 FROM T4 JOIN T5 ON T4.C12 = T5.C17 GROUP BY T4.C12, T4.C16 HAVING COUNT(T5.C18) >= 2","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments JOIN Shipment_Items ON Shipments.shipment_id = Shipment_Items.shipment_id GROUP BY Shipments.shipment_id, Shipments.shipment_date HAVING COUNT(Shipment_Items.order_item_id) >= 2"
118,116,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C1, T1.C5 FROM T1","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments"
119,117,e_commerce,e_commerce,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T3.C9, T3.C13 FROM T3","SELECT Shipments.shipment_id, Shipments.shipment_date FROM Shipments"
120,121,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT C2 FROM T1 WHERE C1 = (SELECT C13 FROM T3 ORDER BY C12 DESC LIMIT 1),SELECT Name FROM channel WHERE Channel_ID = (SELECT Channel_ID FROM program ORDER BY Director_ID DESC LIMIT 1)
121,122,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT count(*) FROM T2 WHERE C7 LIKE '%bbc%',SELECT count(*) FROM director WHERE Name LIKE '%bbc%'
122,127,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T2.C7 FROM T2 ORDER BY T2.C8 DESC LIMIT 1,SELECT director.Name FROM director ORDER BY director.Age DESC LIMIT 1
123,128,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C7, T2.C8 FROM T2 WHERE T2.C6 IN (SELECT C12 FROM T3 GROUP BY C12 HAVING COUNT(*) > 1)","SELECT director.Name, director.Age FROM director WHERE director.Director_ID IN (SELECT Director_ID FROM program GROUP BY Director_ID HAVING COUNT(*) > 1)"
124,129,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C7, COUNT(T3.C9) FROM T2 LEFT JOIN T3 ON T2.C6 = T3.C12 GROUP BY T2.C6, T2.C7","SELECT director.Name, COUNT(program.Program_ID) FROM director LEFT JOIN program ON director.Director_ID = program.Director_ID GROUP BY director.Director_ID, director.Name"
125,131,bbc_channels,bbc_channels,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T3.C11 = 'Dracula',SELECT channel.Name FROM channel JOIN program ON channel.Channel_ID = program.Channel_ID WHERE program.Title = 'Dracula'
126,138,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T1.C3 FROM T1","SELECT tv_show.tv_show_name, tv_show.Sub_tittle FROM tv_show"
127,140,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T2.C9 > 150 OR T2.C9 < 30,SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online > 150 OR city_channel_radio.Is_online < 30
128,141,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C8 WHERE T2.C9 = (SELECT MAX(C9) FROM T2),SELECT radio.Transmitter FROM radio JOIN city_channel_radio ON radio.Radio_ID = city_channel_radio.Radio_ID WHERE city_channel_radio.Is_online = (SELECT MAX(Is_online) FROM city_channel_radio)
129,143,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C7, COUNT(*) FROM T4 JOIN T2 ON T4.C15 = T2.C6 GROUP BY T2.C7","SELECT tv_show.tv_show_name, COUNT(*) FROM city_channel_tv_show JOIN tv_show ON city_channel_tv_show.tv_show_ID = tv_show.tv_show_ID GROUP BY tv_show.tv_show_name"
130,146,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T1.C3 FROM T1 ORDER BY T1.C3 ASC","SELECT city_channel.City, city_channel.Station_name FROM city_channel ORDER BY city_channel.Station_name ASC"
131,147,tv_shows,tv_shows,,,True,,False,False,0,False,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C5, T2.C9 FROM T1 JOIN T3 ON T1.C1 = T3.C12 JOIN T2 ON T3.C13 = T2.C6","SELECT city_channel.Affiliation, radio.2FM_MHz FROM city_channel JOIN city_channel_radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN radio ON city_channel_radio.Radio_ID = radio.Radio_ID"
132,149,tv_shows,tv_shows,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C7, COUNT(T3.C13) AS city_channels_count FROM T1 JOIN T2 ON T1.C1 = T3.C12 JOIN T3 ON T3.C12 = T1.C1 AND T3.C13 = T2.C6 GROUP BY T2.C7","SELECT radio.Transmitter, COUNT(city_channel_radio.Radio_ID) AS city_channels_count FROM city_channel JOIN radio ON city_channel.ID = city_channel_radio.City_channel_ID JOIN city_channel_radio ON city_channel_radio.City_channel_ID = city_channel.ID AND city_channel_radio.Radio_ID = radio.Radio_ID GROUP BY radio.Transmitter"
133,157,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(C5), AVG(C5) FROM T1 WHERE C2 = 'Zhuzhou'","SELECT MAX(Power), AVG(Power) FROM vehicle WHERE Model = 'Zhuzhou'"
134,158,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT MAX(C5) AS max_power, AVG(C5) AS avg_power FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T3.C12 = T2.C8 WHERE T2.C9 = 'Zhuzhou'","SELECT MAX(Power) AS max_power, AVG(Power) AS avg_power FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Name = 'Zhuzhou'"
135,161,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C4, T1.C5 FROM T1 WHERE T1.C5 = 1996","SELECT vehicle.Top_Speed, vehicle.Power FROM vehicle WHERE vehicle.Power = 1996"
136,162,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C4, C5 FROM T1 WHERE C5 = 1996","SELECT Top_Speed, Power FROM vehicle WHERE Power = 1996"
137,163,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C4, T1.C2, T1.C6 FROM T1","SELECT vehicle.Top_Speed, vehicle.Model, vehicle.Builder FROM vehicle"
138,164,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C5, T1.C2, T2.C9 FROM T1 JOIN T3 ON T1.C1 = T3.C13 JOIN T2 ON T3.C12 = T2.C8","SELECT vehicle.Power, vehicle.Model, driver.Name FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID"
139,165,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T3.C13) FROM T3 JOIN T2 ON T3.C12 = T2.C8 WHERE T2.C10 = '2012',SELECT COUNT(DISTINCT vehicle_driver.Vehicle_ID) FROM vehicle_driver JOIN driver ON vehicle_driver.Driver_ID = driver.Driver_ID WHERE driver.Citizenship = '2012'
140,166,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT COUNT(DISTINCT T3.C13) FROM T1 JOIN T3 ON T1.C1 = T3.C13 WHERE T1.C4 = 2012,SELECT COUNT(DISTINCT vehicle_driver.Vehicle_ID) FROM vehicle JOIN vehicle_driver ON vehicle.Vehicle_ID = vehicle_driver.Vehicle_ID WHERE vehicle.Top_Speed = 2012
141,173,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 WHERE T1.C4 > 100 OR T1.C5 > 150,SELECT vehicle.Model FROM vehicle WHERE vehicle.Top_Speed > 100 OR vehicle.Power > 150
142,174,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C3 FROM T1 WHERE T1.C4 > 100 OR T1.C5 > 150,SELECT vehicle.Build_Year FROM vehicle WHERE vehicle.Top_Speed > 100 OR vehicle.Power > 150
143,175,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, C5 FROM T1 WHERE C3 LIKE '%DJ%'","SELECT Build_Year, Power FROM vehicle WHERE Build_Year LIKE '%DJ%'"
144,176,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, C5 FROM T1 WHERE C3 LIKE '%DJ%'","SELECT Build_Year, Power FROM vehicle WHERE Build_Year LIKE '%DJ%'"
145,187,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8, T2.C9, COUNT(DISTINCT T3.C13) FROM T2 JOIN T3 ON T2.C8 = T3.C12 GROUP BY T2.C8, T2.C9","SELECT driver.Driver_ID, driver.Name, COUNT(DISTINCT vehicle_driver.Vehicle_ID) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY driver.Driver_ID, driver.Name"
146,188,vehicle_driver,vehicle_driver,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C8, COUNT(DISTINCT T3.C13) FROM T2 JOIN T3 ON T2.C8 = T3.C12 GROUP BY T2.C8","SELECT driver.Driver_ID, COUNT(DISTINCT vehicle_driver.Vehicle_ID) FROM driver JOIN vehicle_driver ON driver.Driver_ID = vehicle_driver.Driver_ID GROUP BY driver.Driver_ID"
147,197,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T2.C5, T2.C6 FROM T2 WHERE T2.C7 != ""Database""","SELECT Exams.Subject_Code, Exams.Exam_Date FROM Exams WHERE Exams.Exam_Name != ""Database"""
148,198,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, C2 FROM T1 WHERE C4 != ""Database""","SELECT Exam_Date, Subject_Code FROM Exams WHERE Exam_Name != ""Database"""
149,201,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C3, COUNT(*) FROM T1 JOIN T2 ON T1.C1 = T2.C5 GROUP BY T1.C3","SELECT Questions.Question_Text, COUNT(*) FROM Questions JOIN Questions_in_Exams ON Questions.Question_ID = Questions_in_Exams.Question_ID GROUP BY Questions.Question_Text"
150,202,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C3, COUNT(*) FROM T1 GROUP BY C3","SELECT Question_Text, COUNT(*) FROM Questions GROUP BY Question_Text"
151,207,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C20, COUNT(*) as count FROM T5 GROUP BY C20 ORDER BY count DESC","SELECT Student_Answer_Text, COUNT(*) as count FROM Student_Answers GROUP BY Student_Answer_Text ORDER BY count DESC"
152,208,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C9, COUNT(*) as frequency FROM T2 GROUP BY C9 ORDER BY frequency DESC","SELECT Valid_Answer_Text, COUNT(*) as frequency FROM Valid_Answers GROUP BY Valid_Answer_Text ORDER BY frequency DESC"
153,209,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID"
154,210,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID"
155,211,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C6, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16 ORDER BY T4.C17 DESC","SELECT Students.Email_Adress, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID ORDER BY Student_Answers.Date_of_Answer DESC"
156,212,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT T1.C2, T4.C17 FROM T1 JOIN T4 ON T1.C1 = T4.C16 ORDER BY T4.C17 DESC","SELECT Students.First_Name, Student_Answers.Date_of_Answer FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID ORDER BY Student_Answers.Date_of_Answer DESC"
157,215,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T3 ON T1.C1 = T3.C12 GROUP BY T1.C1 HAVING COUNT(T3.C9) >= 2,SELECT Students.First_Name FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID GROUP BY Students.Student_ID HAVING COUNT(Student_Answers.Student_Answer_ID) >= 2
158,216,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,SELECT T1.C2 FROM T1 JOIN T2 ON T1.C1 = T2.C10 GROUP BY T1.C1 HAVING COUNT(T2.C7) >= 2,SELECT Students.First_Name FROM Students JOIN Student_Answers ON Students.Student_ID = Student_Answers.Student_ID GROUP BY Students.Student_ID HAVING COUNT(Student_Answers.Student_Answer_ID) >= 2
159,221,online_exams,online_exams,,,True,,False,False,0,True,medium,claude-haiku-4-5-20251001,hybrid,"SELECT C5, COUNT(*) FROM T1 GROUP BY C5","SELECT Gender_MFU, COUNT(*) FROM Students GROUP BY Gender_MFU"
160,14,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C4 FROM T2 JOIN T1 ON T2.C13 = T1.C1 WHERE T2.C11 > 2 ORDER BY T2.C10 DESC LIMIT 1,SELECT club.Captain FROM player JOIN club ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2 ORDER BY player.Earnings DESC LIMIT 1
161,15,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C4 FROM T1 JOIN T2 ON T2.C13 = T1.C1 WHERE T2.C11 > 2 ORDER BY T2.C10 DESC LIMIT 1,SELECT club.Captain FROM club JOIN player ON player.Club_ID = club.Club_ID WHERE player.Events_number > 2 ORDER BY player.Earnings DESC LIMIT 1
162,22,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT T1.C2 FROM T1 JOIN T2 ON T2.C13 = T1.C1 GROUP BY T1.C1, T1.C2 ORDER BY AVG(T2.C10) DESC","SELECT club.Name FROM club JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Club_ID, club.Name ORDER BY AVG(player.Earnings) DESC"
163,23,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT T1.C2 FROM T1 JOIN T2 ON T2.C13 = T1.C1 GROUP BY T1.C1, T1.C2 ORDER BY AVG(T2.C10) DESC","SELECT club.Name FROM club JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Club_ID, club.Name ORDER BY AVG(player.Earnings) DESC"
164,26,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C2 FROM T2 JOIN T1 ON T2.C13 = T1.C1 GROUP BY T1.C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID GROUP BY club.Name ORDER BY COUNT(*) DESC LIMIT 1
165,27,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C2 FROM T2 JOIN T1 ON T2.C13 = T1.C1 GROUP BY T1.C2 ORDER BY COUNT(*) DESC LIMIT 1,SELECT club.Name FROM player JOIN club ON player.Club_ID = club.Club_ID GROUP BY club.Name ORDER BY COUNT(*) DESC LIMIT 1
166,32,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C2 FROM T1 LEFT JOIN T2 ON T2.C13 = T1.C1 WHERE T2.C13 IS NULL,SELECT club.Name FROM club LEFT JOIN player ON player.Club_ID = club.Club_ID WHERE player.Club_ID IS NULL
167,33,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT T1.C2 FROM T1 LEFT JOIN T2 ON T2.C13 = T1.C1 WHERE T2.C7 IS NULL,SELECT club.Name FROM club LEFT JOIN player ON player.Club_ID = club.Club_ID WHERE player.Player_ID IS NULL
168,34,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT T1.C6 FROM T1 JOIN T2 ON T2.C13 = T1.C1 WHERE T2.C10 > 1400000 OR T2.C10 < 1100000,SELECT DISTINCT club.Sponsor FROM club JOIN player ON player.Club_ID = club.Club_ID WHERE player.Earnings > 1400000 OR player.Earnings < 1100000
169,35,soccer_3,soccer_3,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT T1.C2 FROM T1 JOIN T2 ON T2.C13 = T1.C1 GROUP BY T1.C2 HAVING SUM(CASE WHEN T2.C12 > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN T2.C12 < 1100000 THEN 1 ELSE 0 END) > 0,SELECT DISTINCT club.Name FROM club JOIN player ON player.Club_ID = club.Club_ID GROUP BY club.Name HAVING SUM(CASE WHEN player.Wins_count > 1400000 THEN 1 ELSE 0 END) > 0 AND SUM(CASE WHEN player.Wins_count < 1100000 THEN 1 ELSE 0 END) > 0
170,44,e_commerce,e_commerce,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,SELECT DISTINCT T3.C13 FROM T3 LEFT JOIN T4 ON T4.C14 = T3.C9 GROUP BY T3.C9 HAVING T3.C13 = (SELECT MIN(C13) FROM T3) OR COUNT(T4.C15) > 1,SELECT DISTINCT Shipments.shipment_date FROM Shipments LEFT JOIN Shipment_Items ON Shipment_Items.shipment_id = Shipments.shipment_id GROUP BY Shipments.shipment_id HAVING Shipments.shipment_date = (SELECT MIN(shipment_date) FROM Shipments) OR COUNT(Shipment_Items.order_item_id) > 1
171,45,e_commerce,e_commerce,,,True,,False,False,0,True,hard,gpt-5.2,hybrid,"SELECT C4 FROM T1 WHERE C4 = (SELECT MIN(C4) FROM T1) UNION SELECT t1.C4 FROM T1 AS t1 JOIN T2 AS t2 ON t2.C7 = t1.C1 GROUP BY t1.C1, t1.C4 HAVING COUNT(t2.C5) > 1","SELECT date_order_placed FROM Orders WHERE date_order_placed = (SELECT MIN(date_order_placed) FROM Orders) UNION SELECT t1.date_order_placed FROM Orders AS t1 JOIN Order_Items AS t2 ON t2.order_id = t1.order_id GROUP BY t1.order_id, t1.date_order_placed HAVING COUNT(t2.order_item_id) > 1"
